year,date,u_mean,west_frac,n
2015,2015-05-03,-0.0384472208550168,20.0,5
2015,2015-05-04,-0.5831286176814486,57.14285714285714,7
2015,2015-05-05,-0.7532215294798731,53.84615384615385,13
2015,2015-05-06,-1.8750268522260003,33.33333333333333,3
2015,2015-05-07,4.24308544328353,88.88888888888889,9
2015,2015-05-08,3.054229859115042,88.88888888888889,9
2015,2015-05-09,3.247026135144902,100.0,6
2015,2015-05-10,4.214181546186677,100.0,9
2015,2015-05-11,4.576684817351008,100.0,11
2015,2015-05-12,0.5275113423877982,50.0,8
2015,2015-05-13,1.3503448084989182,75.0,8
2015,2015-05-14,-2.367598679630309,0.0,8
2015,2015-05-15,-3.126169686064278,0.0,7
2015,2015-05-16,-2.106787731478215,0.0,6
2015,2015-05-17,-2.058874376548375,12.5,8
2015,2015-05-18,3.367856389404244,100.0,6
2015,2015-05-19,-0.2164425263246695,57.14285714285714,7
2015,2015-05-20,-0.7088472775219072,25.0,8
2015,2015-05-21,-0.6684670583597814,14.285714285714285,7
2015,2015-05-22,1.827838010482368,75.0,8
2015,2015-05-23,1.8043090303598763,60.0,5
2015,2015-05-24,-1.0066369750418211,25.0,8
2015,2015-05-25,-3.546259365829242,0.0,12
2015,2015-05-26,-0.8313555476799632,50.0,8
2015,2015-05-27,0.9920268569249424,90.0,10
2015,2015-05-28,0.6303991130178156,77.77777777777779,9
2015,2015-05-29,2.243499322988651,100.0,7
2015,2015-05-30,-0.414220031746556,20.0,5
2015,2015-05-31,-0.4470530591123333,0.0,8
2015,2015-06-01,0.2299724897324008,25.0,8
2015,2015-06-02,0.4865309500821115,50.0,6
2015,2015-06-03,-1.334133082688776,0.0,12
2015,2015-06-04,-0.5763108531342539,42.85714285714285,7
2015,2015-06-05,2.020299042935313,85.71428571428571,7
2015,2015-06-06,-0.5505787902336439,30.0,10
2015,2015-06-07,0.0738303013487459,54.54545454545454,11
2015,2015-06-08,0.6503216439804098,33.33333333333333,6
2015,2015-06-09,-2.9314102329874103,0.0,12
2015,2015-06-10,-3.4379451891818538,0.0,12
2015,2015-06-11,-2.8517160348944484,0.0,10
2015,2015-06-12,-1.851787353731588,10.0,10
2015,2015-06-13,-2.3930314103282173,22.22222222222222,9
2015,2015-06-14,0.7065379907363187,44.44444444444444,9
2015,2015-06-15,-0.8538550962411158,0.0,6
2015,2015-06-16,-1.179666015703248,14.285714285714285,7
2015,2015-06-17,-1.1607862797161894,14.285714285714285,7
2015,2015-06-18,-3.9141815874232,0.0,13
2015,2015-06-19,-3.583980102074184,0.0,12
2015,2015-06-20,-0.8517254030743017,0.0,5
2015,2015-06-21,-2.110257627164928,36.36363636363637,11
2015,2015-06-22,-0.5875104866195875,40.0,10
2015,2015-06-23,-0.3010153789693912,0.0,5
2015,2015-06-24,-1.6466383364016923,0.0,4
2015,2015-06-25,-0.5038121390687803,0.0,10
2015,2015-06-26,-2.5221284872771945,0.0,4
2015,2015-06-27,1.9035264147414288,100.0,6
2015,2015-06-28,4.084434712469213,100.0,5
2015,2015-06-29,3.2036501744575205,100.0,6
2015,2015-06-30,4.837133646158135,100.0,4
2015,2015-07-01,2.8922080634818923,100.0,11
2015,2015-07-02,2.0719635992857057,100.0,11
2015,2015-07-03,3.2053938955805066,90.9090909090909,11
2015,2015-07-04,2.871764904194177,100.0,5
2015,2015-07-05,0.828421514724937,72.72727272727273,11
2015,2015-07-06,-0.762756821219248,15.384615384615383,13
2015,2015-07-07,-5.0400975835244885e-17,0.0,5
2015,2015-07-08,-0.0632754343669326,16.666666666666664,12
2015,2015-07-09,0.1204766983871277,23.07692307692308,13
2015,2015-07-10,0.6871209646556334,54.54545454545454,11
2015,2015-07-11,2.765621804364495,60.0,10
2015,2015-07-12,4.52920193037229,100.0,7
2015,2015-07-13,2.5482812811417195,93.33333333333331,15
2015,2015-07-14,1.6377226919441965,54.54545454545454,11
2015,2015-07-15,0.2605506025080848,38.46153846153847,13
2015,2015-07-16,-0.1751497633315105,55.55555555555556,9
2015,2015-07-17,-0.6929375939268612,0.0,5
2015,2015-07-18,1.6802435192838567,83.33333333333334,6
2015,2015-07-19,0.7554903624853441,50.0,6
2015,2015-07-20,2.323391910038917,92.85714285714286,14
2015,2015-07-21,2.4457806703257217,93.75,16
2015,2015-07-22,2.583480218080369,92.3076923076923,13
2015,2015-07-23,3.361344297907391,93.33333333333331,15
2015,2015-07-24,3.109954868296977,100.0,16
2015,2015-07-25,3.4664293683527467,100.0,13
2015,2015-07-26,4.468628795721552,90.0,10
2015,2015-07-27,4.347417166937711,100.0,12
2015,2015-07-28,4.959845901473797,100.0,7
2015,2015-07-29,6.100865932286598,100.0,11
2015,2015-07-30,5.515379252487684,88.88888888888889,9
2015,2015-07-31,4.725968089260605,100.0,11
2015,2015-08-01,3.6896279108658137,100.0,13
2015,2015-08-02,3.575513351850141,100.0,8
2015,2015-08-03,3.740299111226153,100.0,8
2015,2015-08-04,4.869695204129454,100.0,11
2015,2015-08-05,2.16516502270013,72.72727272727273,11
2015,2015-08-06,1.3025863788294432,60.0,15
2015,2015-08-07,3.0066131327308607,100.0,11
2015,2015-08-08,6.553947077189688,100.0,20
2015,2015-08-09,7.109199731315672,100.0,18
2015,2015-08-10,6.164121636394486,100.0,12
2015,2015-08-11,6.731664562698235,100.0,6
2015,2015-08-12,2.132963809511996,100.0,11
2015,2015-08-13,2.2348834288032147,64.28571428571429,14
2015,2015-08-14,0.7380301253967706,66.66666666666666,9
2015,2015-08-15,-0.332344434299379,37.5,8
2015,2015-08-16,-0.6385771405208507,20.0,5
2015,2015-08-17,0.6896521931178239,25.0,4
2015,2015-08-18,-0.2312107587852315,33.33333333333333,9
2015,2015-08-19,0.0493833002578231,33.33333333333333,6
2015,2015-08-20,-1.7609678658343737,0.0,3
2015,2015-08-21,0.7040764248877764,69.23076923076923,13
2015,2015-08-22,1.5057300009924053,78.57142857142857,14
2015,2015-08-23,2.145586186112776,75.0,8
2015,2015-08-24,-1.3541491511998356,25.0,12
2015,2015-08-25,-1.4325962212424377,8.333333333333332,12
2015,2015-08-26,-0.0728761447015758,57.14285714285714,7
2015,2015-08-27,-2.1060867974454247,0.0,9
2015,2015-08-28,-1.2978777941977753,40.0,10
2015,2015-08-29,4.968823204694432,100.0,12
2015,2015-08-30,4.702388672139926,90.0,10
2015,2015-08-31,3.761070890949532,94.44444444444444,18
2015,2015-09-01,3.0744615920595653,84.21052631578947,19
2015,2015-09-02,3.926788751501413,100.0,9
2015,2015-09-03,0.8045653795276303,42.85714285714285,7
2015,2015-09-04,2.3260969513240743,88.88888888888889,9
2015,2015-09-05,1.662370956283646,71.42857142857143,14
2015,2015-09-06,2.9289801581788364,63.63636363636363,11
2015,2015-09-07,-1.4033176961473062,22.22222222222222,9
2015,2015-09-08,-0.6466313748078854,42.85714285714285,7
2015,2015-09-09,0.2221428242917236,50.0,8
2015,2015-09-10,2.717760958208913,90.0,10
2015,2015-09-11,1.2493192863469775,37.5,8
2015,2015-09-12,2.518622412852785,87.5,8
2015,2015-09-13,3.759752749880709,100.0,9
2015,2015-09-14,5.4786291736935935,100.0,15
