case_id,p_name,p_state,p_cap_ac,p_axis,p_sys_type,ylat,xlong,eia_id,BA
406214,LSE Musca Solar,NY,5.0,single-axis,ground,42.3087,-77.0403,66442,NYIS
406317,Herrington Solar,NY,5.0,fixed-tilt,ground,42.8731,-73.6221,66749,NYIS
406733,"SR Washington I, LLC",TN,9.0,,ground,36.3458,-82.5953,64843,TVA
400400,Williamstown Solar,VT,2.0,fixed-tilt,ground,44.113,-72.6059,58145,ISNE
403869,Logansport Solar,IN,16.0,fixed-tilt,ground,40.76,-86.388,63861,MISO
400242,City of Madera WWTP,CA,1.0,dual-axis,ground,36.9427,-120.1589,57682,CISO
403570,"Cubera Solar, LLC",NC,2.0,single-axis,ground,35.3302,-78.6111,63346,CPLE
400824,Technology Drive Solar,VT,2.0,single-axis,ground,42.8762,-72.5666,58964,ISNE
400329,Grand Ridge Solar Farm,IL,20.0,fixed-tilt,ground,41.1463,-88.754,57912,PJM
406711,Bauer Solar CSG,MN,0.9,,ground,45.46,-94.3884,64029,MISO
400246,Topaz Solar Farm,CA,585.9,fixed-tilt,ground,35.3722,-120.0558,57695,CISO
401260,Seville 2,CA,30.0,single-axis,ground,33.1092,-116.003,59723,IID
403898,Central 40,CA,40.0,single-axis,ground,37.2477,-121.1118,63940,CISO
405365,Delta Solar Power II,MI,15.9,single-axis,ground,42.7066,-84.6987,61955,MISO
402584,Sherburne North Project (CSG),MN,5.0,single-axis,ground,45.4995,-94.1125,61762,MISO
403018,Gaskill Rd Community Solar Farm (CSG),NY,5.0,fixed-tilt,ground,42.1161,-76.1855,62474,NYIS
401619,"San Isabel Solar, LLC",CO,30.0,single-axis,ground,37.3716,-104.4743,60304,PSCO
404326,Dusenberry,NY,5.0,fixed-tilt,ground,42.7706,-73.6239,64715,ISNE
405520,"Assembly Solar II, LLC",MI,110.0,single-axis,ground,43.0543,-83.9489,63538,MISO
402450,Veseli Community Solar Garden,MN,1.0,single-axis,ground,44.527,-93.3664,61570,MISO
405466,"USS All In Solar, LLC CSG",MN,1.0,fixed-tilt,ground,43.8126,-93.3912,63160,MISO
404570,Villa Roma Rd #4 CSG,NY,2.0,fixed-tilt,ground,41.7544,-74.9574,62528,NYIS
405888,Augusta,ME,2.5,single-axis,ground,44.3841,-69.8087,65533,ISNE
402106,Horizon Solar Energy Center,FL,74.5,fixed-tilt,ground,29.665,-82.0619,61021,FPL
402061,Strawberry Point DPC Solar,IA,1.3,single-axis,ground,42.6785,-91.5451,60955,MISO
403319,Goose Pond Solar,MA,4.0,fixed-tilt,ground,42.0095,-72.783,62992,ISNE
401777,West Faribault Solar,MN,5.5,single-axis,ground,44.2743,-93.3105,60533,MISO
401774,Paynesville Solar,MN,10.0,single-axis,ground,45.3937,-94.7251,60530,MISO
401337,North Star Solar Project,MN,100.0,single-axis,ground,45.4862,-92.8902,59852,MISO
402783,USS JJ Solar (CSG),MN,1.0,single-axis,ground,45.6357,-94.0537,62047,MISO
401771,Lake Pulaski Solar,MN,7.5,single-axis,ground,45.1957,-93.8122,60527,MISO
401765,Atwater Solar,MN,4.0,single-axis,ground,45.1411,-94.7694,60521,MISO
401775,Pine Island Solar,MN,4.0,single-axis,ground,44.2051,-92.664,60531,MISO
402949,USS Lake Patterson Solar (CSG),MN,1.0,single-axis,ground,44.8393,-93.8824,62337,MISO
403432,"USS Solar Sources, LLC (CSG)",MN,1.0,single-axis,ground,45.2333,-92.8949,63151,MISO
403433,"USS Christoffer Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.9625,-95.7452,63152,MISO
403448,"USS Pheasant Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.9361,-95.252,63168,MISO
401652,Wortham Solar Farm,NC,5.0,fixed-tilt,ground,36.3535,-78.3808,60361,DUK
402662,Hopewell Friends,NC,1.3,fixed-tilt,ground,35.6285,-79.8726,61883,CPLE
402759,Page Solar,NC,1.6,fixed-tilt,ground,35.5329,-78.6388,62018,CPLE
402823,Warrenton I Solar,NC,4.9,fixed-tilt,ground,36.4125,-78.1756,62100,CPLE
403207,"Fern Solar, LLC",NC,100.0,single-axis,ground,36.0141,-77.681,62798,PJM
402519,Carrizozo Solar,NM,3.0,single-axis,ground,33.6115,-105.7489,61662,PNM
402681,Susquehanna University Solar,PA,3.0,single-axis,ground,40.7965,-76.8828,61914,PJM
402990,Fort Indiantown Gap,PA,3.0,single-axis,ground,40.4319,-76.5554,62408,PJM
403389,"Caden Energix Pamplin, LLC",VA,15.7,single-axis,ground,37.33,-78.7683,63083,PJM
402001,VEC Alburgh Array,VT,1.0,fixed-tilt,ground,44.9615,-73.2742,60860,ISNE
403397,Two Creeks Solar,WI,150.0,single-axis,ground,44.2656,-87.5386,63105,MISO
401664,Sulphur Springs,AZ,20.5,single-axis,ground,32.0667,-109.9213,60381,WALC
403413,Syncarpha Questa,NM,1.6,single-axis,ground,36.8104,-105.5896,63125,PNM
402346,"OR Solar 6, LLC",OR,10.0,single-axis,ground,42.2112,-120.3715,61430,PACW
402083,Solaire Holman Solar Project,TX,50.0,single-axis,ground,30.4576,-103.4825,60989,ERCO
404484,SR Perry,GA,68.0,single-axis,ground,32.3791,-83.7626,64151,SOCO
404337,Olmstead II (CSG),IL,2.0,single-axis,ground,42.3706,-89.7959,64735,PJM
404396,Prophet (CSG),IL,2.0,single-axis,ground,41.7202,-89.8018,64972,PJM
404335,Woodlawn II (CSG),IL,2.0,single-axis,ground,41.3884,-87.5905,64733,PJM
406085,Rockford Solar,IL,2.0,single-axis,ground,42.2856,-89.0994,66085,MISO
405850,"USS Verbena Solar, LLC",MN,1.0,single-axis,ground,44.725,-94.4939,65444,MISO
404868,Union Springs 963,NY,5.0,fixed-tilt,ground,42.8489,-76.6843,65625,NYIS
405869,"GDIM 4, LLC",RI,9.6,single-axis,ground,41.9531,-71.5202,65477,ISNE
403715,Chevron-Lost Hills Hybrid,CA,29.0,single-axis,ground,35.6033,-119.6973,63545,CISO
404559,"North Stonington Solar Center, LLC",CT,15.0,fixed-tilt,ground,41.4195,-71.8328,62318,ISNE
403580,Corbin Russwin Phase 3 Berlin,CT,1.0,fixed-tilt,ground,41.6441,-72.7395,63358,ISNE
402965,SR Arlington II,GA,102.5,single-axis,ground,31.4079,-84.8269,62367,SOCO
401760,Vidalia Water Treatment Plant,GA,1.0,fixed-tilt,ground,31.0419,-83.3864,60515,SOCO
403238,Forest City Solar,IA,3.0,single-axis,ground,43.2749,-93.6287,62861,MISO
402937,Dynamic-Walpole,MA,2.0,fixed-tilt,ground,42.1326,-71.2716,62324,ISNE
403416,"West Street Solar 1, LLC",MA,5.0,fixed-tilt,ground,42.5966,-72.0346,63131,ISNE
401776,Waseca Solar,MN,10.0,single-axis,ground,44.0925,-93.5314,60532,MISO
401768,Eastwood Solar,MN,5.5,single-axis,ground,44.1546,-93.9166,60524,MISO
401767,Dodge Center Solar,MN,6.5,single-axis,ground,44.0265,-92.8812,60523,MISO
401766,Chisago Solar,MN,6.5,single-axis,ground,45.4524,-92.9019,60522,MISO
402781,USS Norelius Solar (CSG),MN,1.0,single-axis,ground,45.4731,-92.8926,62045,MISO
402845,Barone (CSG),MN,1.0,fixed-tilt,ground,44.9454,-94.0724,62138,MISO
401769,Hastings Solar,MN,4.5,single-axis,ground,44.7592,-92.8249,60525,MISO
401772,Lawrence Creek Solar,MN,3.5,single-axis,ground,45.4025,-92.694,60528,MISO
402784,USS Dubhe Solar (CSG),MN,1.0,single-axis,ground,45.4926,-92.9051,62048,MISO
402844,Eichtens II (CSG),MN,1.0,fixed-tilt,ground,45.3946,-92.7812,62137,MISO
402958,USS King 2 (CSG),MN,1.0,single-axis,ground,44.8464,-93.8477,62358,MISO
403428,"USS Monarch Solar, LLC (CSG)",MN,1.0,single-axis,ground,45.5002,-95.1375,63147,MISO
403429,"USS Turkey Solar, LLC (CSG)",MN,1.0,single-axis,ground,45.1417,-94.743,63148,MISO
403438,"USS Verde Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.4282,-94.9301,63157,MISO
403439,"USS Cougar Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.4498,-94.9236,63158,MISO
403449,"USS KVPV Solar, LLC (CSG)",MN,1.0,single-axis,ground,46.9888,-96.4982,63169,MISO
403460,Linden 03 (CSG),MN,1.0,fixed-tilt,ground,44.5929,-93.8451,63183,MISO
403476,"USS Dot Com Solar, LLC (CSG)",MN,1.4,fixed-tilt,ground,44.4223,-94.9232,63215,MISO
403477,"USS B&B Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.4115,-95.008,63216,MISO
402277,Delphinus Community Solar,MN,1.8,fixed-tilt,ground,45.6207,-94.0905,61329,MISO
403353,FastSun 9 (CSG),MN,1.0,single-axis,ground,44.2963,-92.6979,63040,MISO
403424,"USS Greenhouse Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.2361,-92.6692,63143,MISO
404476,"USS Flower Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.2691,-94.2091,63159,MISO
405442,Novel Reber Solar CSG,MN,1.0,fixed-tilt,ground,45.6256,-94.5954,62962,MISO
401872,Tanager Holdings,NC,5.0,single-axis,ground,35.7512,-79.7821,60691,CPLE
403324,"Spring Hope Solar 3, LLC",NC,4.9,fixed-tilt,ground,35.9075,-78.1903,62997,CPLE
402479,Camden CSD Solar Array,NY,1.8,single-axis,ground,43.3138,-75.6954,61604,NYIS
404537,Musgrave West Solar Farm,NY,2.0,fixed-tilt,ground,42.731,-76.6625,61015,NYIS
402726,Blackville Solar II,SC,20.0,single-axis,ground,33.3398,-81.2609,61973,SCEG
402727,Diamond Solar,SC,8.2,single-axis,ground,33.7865,-81.269,61974,SCEG
402725,Richardson Solar,SC,3.6,single-axis,ground,33.2777,-81.3481,61972,SCEG
402728,Edison Solar,SC,4.8,single-axis,ground,33.2464,-81.3839,61975,SCEG
402934,Tedder Solar,SC,2.0,single-axis,ground,34.3024,-79.925,62315,CPLE
402710,Vincent Solar,SC,2.0,single-axis,ground,34.0926,-80.1074,61950,CPLE
403189,Rippey Solar,TX,59.8,single-axis,ground,33.5529,-97.1784,62773,ERCO
403289,Badger Hollow I,WI,150.0,single-axis,ground,42.943,-90.3611,62955,MISO
402026,Medford DPC Solar,WI,2.0,single-axis,ground,45.1646,-90.3727,60894,MISO
404457,Mt. Hope DPC Solar,WI,1.0,single-axis,ground,42.9759,-90.8302,60893,MISO
404542,"RE Gaskell West 2, LLC",CA,45.0,single-axis,ground,34.8291,-118.5686,61446,CISO
404596,"Drew Solar, LLC",CA,100.0,single-axis,ground,32.6867,-115.6675,63127,CISO
