T	BoM MJO RMM RMM1
    2443106.    	    2.216770    
    2443107.    	    2.132590    
    2443108.    	    2.040290    
    2443109.    	    1.707580    
    2443110.    	    1.489310    
    2443111.    	    1.400670    
    2443112.    	    1.361060    
    2443113.    	    1.281290    
    2443114.    	    1.170230    
    2443115.    	    1.189290    
    2443116.    	    1.326520    
    2443117.    	    1.463460    
    2443118.    	    1.413970    
    2443119.    	    1.080710    
    2443120.    	   0.6864580    
    2443121.    	   0.3860370    
    2443122.    	   0.4463630    
    2443123.    	   0.3658490    
    2443124.    	   8.6948603E-02
    2443125.    	  -0.2826700    
    2443126.    	   -1.010990    
    2443127.    	   -1.645350    
    2443128.    	   -2.138690    
    2443129.    	   -2.578910    
    2443130.    	   -2.262950    
    2443131.    	   -1.589670    
    2443132.    	   -1.256420    
    2443133.    	  -0.8454600    
    2443134.    	  -0.6868300    
    2443135.    	  -0.5316100    
    2443136.    	  -0.6129200    
    2443137.    	  -0.5993400    
    2443138.    	  -0.6681500    
    2443139.    	  -0.8021700    
    2443140.    	  -0.6492200    
    2443141.    	  -0.4811100    
    2443142.    	  -0.2474300    
    2443143.    	  -0.2362200    
    2443144.    	   7.7541903E-02
    2443145.    	   0.3785390    
    2443146.    	   0.6737510    
    2443147.    	   0.7853160    
    2443148.    	   0.7197420    
    2443149.    	   0.4651450    
    2443150.    	   0.1404340    
    2443151.    	   3.1940900E-02
    2443152.    	   7.8193001E-02
    2443153.    	   2.2020100E-02
    2443154.    	  -0.1015100    
    2443155.    	   0.2006820    
    2443156.    	   0.3225770    
    2443157.    	   0.1138230    
    2443158.    	  -8.3043702E-02
    2443159.    	  -0.2125800    
    2443160.    	  -0.5188600    
    2443161.    	  -0.6329900    
    2443162.    	  -0.9341800    
    2443163.    	  -0.9205900    
    2443164.    	  -0.6423400    
    2443165.    	  -0.2141100    
    2443166.    	  -7.3652796E-02
    2443167.    	  -0.2767300    
    2443168.    	  -0.3894100    
    2443169.    	  -0.2697100    
    2443170.    	  -4.2698398E-02
    2443171.    	  -0.1400000    
    2443172.    	  -0.2204200    
    2443173.    	  -0.3620500    
    2443174.    	  -0.4212500    
    2443175.    	  -0.4858200    
    2443176.    	  -0.4820500    
    2443177.    	  -0.3465300    
    2443178.    	  -0.2170200    
    2443179.    	  -0.1928000    
    2443180.    	   7.5544201E-02
    2443181.    	   0.4184970    
    2443182.    	   0.7712060    
    2443183.    	   0.8010560    
    2443184.    	   0.8685960    
    2443185.    	    1.003450    
    2443186.    	    1.093440    
    2443187.    	    1.182200    
    2443188.    	    1.014700    
    2443189.    	   0.7115700    
    2443190.    	   0.7327850    
    2443191.    	   0.5001600    
    2443192.    	   0.2753570    
    2443193.    	   1.2295000E-02
    2443194.    	  -4.3517001E-02
    2443195.    	   0.2118380    
    2443196.    	   0.1804290    
    2443197.    	   0.2356240    
    2443198.    	   0.1375470    
    2443199.    	   9.0282202E-02
    2443200.    	   0.3291110    
    2443201.    	   0.6498140    
    2443202.    	   0.7419430    
    2443203.    	   0.8105420    
    2443204.    	    1.013000    
    2443205.    	    1.092620    
    2443206.    	    1.083050    
    2443207.    	    1.234080    
    2443208.    	    1.032120    
    2443209.    	    1.112960    
    2443210.    	    1.040060    
    2443211.    	   0.8079700    
    2443212.    	   0.5999250    
    2443213.    	   0.1828320    
    2443214.    	  -0.2348500    
    2443215.    	  -0.7355000    
    2443216.    	   -1.095960    
    2443217.    	   -1.207460    
    2443218.    	  -0.9358000    
    2443219.    	  -0.5678300    
    2443220.    	  -0.2603800    
    2443221.    	  -0.2849300    
    2443222.    	  -0.4651700    
    2443223.    	  -0.8674800    
    2443224.    	   -1.221110    
    2443225.    	   -1.377000    
    2443226.    	   -1.664960    
    2443227.    	   -1.753670    
    2443228.    	   -1.844130    
    2443229.    	   -1.831900    
    2443230.    	   -1.740830    
    2443231.    	   -1.669820    
    2443232.    	   -1.648200    
    2443233.    	   -1.770170    
    2443234.    	   -1.785510    
    2443235.    	   -1.344840    
    2443236.    	   -1.123780    
    2443237.    	  -0.8875600    
    2443238.    	  -0.7894700    
    2443239.    	  -0.4563300    
    2443240.    	   0.1323650    
    2443241.    	   0.6833790    
    2443242.    	    1.111530    
    2443243.    	    1.310880    
    2443244.    	    1.691210    
    2443245.    	    2.119600    
    2443246.    	    2.348620    
    2443247.    	    2.317950    
    2443248.    	    2.008710    
    2443249.    	    1.525270    
    2443250.    	    1.148580    
    2443251.    	   0.5771130    
    2443252.    	  -0.1213700    
    2443253.    	  -0.9464800    
    2443254.    	   -1.652600    
    2443255.    	   -1.860030    
    2443256.    	   -2.037050    
    2443257.    	   -2.064320    
    2443258.    	   -1.960750    
    2443259.    	   -1.679830    
    2443260.    	   -1.623330    
    2443261.    	   -1.318880    
    2443262.    	  -0.8279500    
    2443263.    	  -0.4936900    
    2443264.    	  -0.4599700    
    2443265.    	  -0.5984500    
    2443266.    	  -0.6282500    
    2443267.    	  -0.5888000    
    2443268.    	  -0.5631200    
    2443269.    	  -0.4506600    
    2443270.    	  -6.0155101E-02
    2443271.    	   0.3649480    
    2443272.    	   0.6524760    
    2443273.    	   0.7377910    
    2443274.    	   0.4903210    
    2443275.    	   0.6711210    
    2443276.    	   0.9440320    
    2443277.    	   0.9490970    
    2443278.    	   0.8930980    
    2443279.    	   0.9697260    
    2443280.    	   0.9094480    
    2443281.    	   0.5891990    
    2443282.    	  -4.2896900E-02
    2443283.    	  -0.3735600    
    2443284.    	  -0.7491100    
    2443285.    	   -1.150580    
    2443286.    	   -1.614840    
    2443287.    	   -1.659330    
    2443288.    	   -1.404660    
    2443289.    	   -1.083660    
    2443290.    	  -0.9228500    
    2443291.    	  -0.8933900    
    2443292.    	  -0.9356200    
    2443293.    	  -0.7893800    
    2443294.    	  -0.9750900    
    2443295.    	   -1.280930    
    2443296.    	   -1.505220    
    2443297.    	   -1.473330    
    2443298.    	   -1.607520    
    2443299.    	   -1.609590    
    2443300.    	   -1.698070    
    2443301.    	   -1.508570    
    2443302.    	   -1.320280    
    2443303.    	   -1.050130    
    2443304.    	  -0.8998800    
    2443305.    	  -0.9987800    
    2443306.    	  -0.9739700    
    2443307.    	  -0.6860000    
    2443308.    	  -0.4310700    
    2443309.    	  -0.1070100    
    2443310.    	   0.5631470    
    2443311.    	   0.8619690    
    2443312.    	   0.8418830    
    2443313.    	    1.052430    
    2443314.    	    1.075130    
    2443315.    	    1.023590    
    2443316.    	    1.188010    
    2443317.    	    1.077260    
    2443318.    	   0.8735690    
    2443319.    	   0.6496050    
    2443320.    	   0.2940100    
    2443321.    	   0.3274440    
    2443322.    	   0.4486970    
    2443323.    	   0.4982260    
    2443324.    	   0.1825860    
    2443325.    	  -2.0701000E-02
    2443326.    	  -0.1653900    
    2443327.    	   0.1682020    
    2443328.    	   0.4121180    
    2443329.    	   0.7986140    
    2443330.    	   0.8107980    
    2443331.    	   0.8125190    
    2443332.    	   0.9306010    
    2443333.    	    1.196620    
    2443334.    	    1.365890    
    2443335.    	    1.346550    
    2443336.    	    1.052020    
    2443337.    	   0.9724350    
    2443338.    	    1.171890    
    2443339.    	    1.149540    
    2443340.    	   0.8895950    
    2443341.    	   0.8701380    
    2443342.    	   0.9835690    
    2443343.    	   0.9934370    
    2443344.    	   0.7933000    
    2443345.    	   0.7292170    
    2443346.    	   0.8137040    
    2443347.    	   0.7087950    
    2443348.    	   0.7008350    
    2443349.    	   0.7530250    
    2443350.    	   0.6394250    
    2443351.    	   0.7685970    
    2443352.    	   0.8518650    
    2443353.    	    1.136980    
    2443354.    	    1.151520    
    2443355.    	   0.9678440    
    2443356.    	   0.9879790    
    2443357.    	    1.014300    
    2443358.    	    1.024280    
    2443359.    	   0.8740860    
    2443360.    	   0.6062530    
    2443361.    	   0.3711400    
    2443362.    	  -2.1823600E-02
    2443363.    	  -0.5933700    
    2443364.    	  -0.9996100    
    2443365.    	   -1.137440    
    2443366.    	   -1.432900    
    2443367.    	   -1.317640    
    2443368.    	   -1.029360    
    2443369.    	   -1.064360    
    2443370.    	  -0.7791700    
    2443371.    	  -0.5449300    
    2443372.    	  -0.3426900    
    2443373.    	  -0.1691000    
    2443374.    	  -1.1178600E-03
    2443375.    	  -4.4639702E-03
    2443376.    	   0.2968010    
    2443377.    	   0.5458860    
    2443378.    	   0.3719790    
    2443379.    	   0.5342240    
    2443380.    	   0.5445120    
    2443381.    	   0.6041130    
    2443382.    	   0.4123140    
    2443383.    	   0.4748970    
    2443384.    	   0.6700970    
    2443385.    	   0.8527480    
    2443386.    	   0.7759330    
    2443387.    	   0.8356300    
    2443388.    	   0.9642380    
    2443389.    	    1.272830    
    2443390.    	    1.368210    
    2443391.    	    1.466320    
    2443392.    	    1.582000    
    2443393.    	    1.488890    
    2443394.    	    1.400690    
    2443395.    	    1.280540    
    2443396.    	   0.9447420    
    2443397.    	   0.6541190    
    2443398.    	   0.5979340    
    2443399.    	   0.4088970    
    2443400.    	   0.1343650    
    2443401.    	  -5.3592201E-02
    2443402.    	   9.8350300E-03
    2443403.    	  -9.1745801E-02
    2443404.    	  -0.2923400    
    2443405.    	  -0.3091500    
    2443406.    	  -0.7602700    
    2443407.    	   -1.103190    
    2443408.    	   -1.251030    
    2443409.    	   -1.429340    
    2443410.    	   -1.746310    
    2443411.    	   -2.059050    
    2443412.    	   -1.987830    
    2443413.    	   -2.065360    
    2443414.    	   -2.358220    
    2443415.    	   -2.287440    
    2443416.    	   -1.934850    
    2443417.    	   -1.632400    
    2443418.    	   -1.443050    
    2443419.    	   -1.346320    
    2443420.    	   -1.177680    
    2443421.    	  -0.8468200    
    2443422.    	  -0.6444900    
    2443423.    	  -0.4534700    
    2443424.    	  -0.3863700    
    2443425.    	  -0.5666700    
    2443426.    	  -0.5144100    
    2443427.    	  -0.6170000    
    2443428.    	  -0.5798100    
    2443429.    	  -0.7330800    
    2443430.    	  -0.6363200    
    2443431.    	  -0.3175500    
    2443432.    	  -0.2208700    
    2443433.    	   3.1718001E-02
    2443434.    	  -3.6066499E-02
    2443435.    	   0.1073770    
    2443436.    	   0.2265290    
    2443437.    	   0.3101720    
    2443438.    	   0.1183440    
    2443439.    	  -0.2634600    
    2443440.    	  -0.6274800    
    2443441.    	  -0.7013900    
    2443442.    	  -0.5199300    
    2443443.    	  -0.6917700    
    2443444.    	   -1.149670    
    2443445.    	   -1.156490    
    2443446.    	   -1.084410    
    2443447.    	  -0.7910800    
    2443448.    	  -0.8446500    
    2443449.    	  -0.9636600    
    2443450.    	  -0.8879400    
    2443451.    	  -0.9210900    
    2443452.    	  -0.6071300    
    2443453.    	  -0.3687100    
    2443454.    	  -0.2309200    
    2443455.    	  -0.4284600    
    2443456.    	  -0.8077800    
    2443457.    	   -1.013600    
    2443458.    	   -1.040720    
    2443459.    	  -0.9384400    
    2443460.    	  -0.8359000    
    2443461.    	  -0.8127500    
    2443462.    	  -0.7837500    
    2443463.    	  -0.7709400    
    2443464.    	  -0.7397700    
    2443465.    	  -0.5605600    
    2443466.    	  -0.1746300    
    2443467.    	   0.4565420    
    2443468.    	    1.026140    
    2443469.    	    1.540330    
    2443470.    	    1.535940    
    2443471.    	    1.562850    
    2443472.    	    1.248460    
    2443473.    	    1.017480    
    2443474.    	   0.9003780    
    2443475.    	   0.4870210    
    2443476.    	   0.1665690    
    2443477.    	  -0.2900600    
    2443478.    	  -0.6980700    
    2443479.    	  -0.8107100    
    2443480.    	  -0.7479700    
    2443481.    	  -0.4877100    
    2443482.    	  -0.1034300    
    2443483.    	  -1.0799000E-02
    2443484.    	  -0.1148400    
    2443485.    	  -0.1624400    
    2443486.    	  -0.3007500    
    2443487.    	  -0.3435700    
    2443488.    	  -0.5383700    
    2443489.    	  -0.7188600    
    2443490.    	  -0.8728400    
    2443491.    	  -0.7302300    
    2443492.    	  -0.5368300    
    2443493.    	  -0.6515500    
    2443494.    	  -0.6536000    
    2443495.    	  -0.7691500    
    2443496.    	  -0.8138400    
    2443497.    	  -0.8193800    
    2443498.    	  -0.6772100    
    2443499.    	  -0.5517100    
    2443500.    	  -0.3102100    
    2443501.    	  -0.2184900    
    2443502.    	  -0.3327600    
    2443503.    	  -0.7120900    
    2443504.    	   -1.146870    
    2443505.    	   -1.352390    
    2443506.    	   -1.130490    
    2443507.    	  -0.7301300    
    2443508.    	  -0.4737800    
    2443509.    	  -5.3844199E-02
    2443510.    	   0.2645250    
    2443511.    	   0.3842700    
    2443512.    	   0.2766090    
    2443513.    	   0.1575210    
    2443514.    	  -6.0876600E-02
    2443515.    	  -0.2276900    
    2443516.    	  -0.2345300    
    2443517.    	  -0.3699200    
    2443518.    	  -0.5726000    
    2443519.    	  -0.6159000    
    2443520.    	  -0.9143500    
    2443521.    	  -0.9152700    
    2443522.    	  -0.6870500    
