T	BoM MJO RMM RMM2
julian_day	unitless
    2443106.    	  -0.9627100    
    2443107.    	  -0.4018100    
    2443108.    	  -1.6069099E-02
    2443109.    	   0.1934090    
    2443110.    	   0.1735480    
    2443111.    	  -1.7203299E-02
    2443112.    	   8.1634201E-02
    2443113.    	   0.3321130    
    2443114.    	   0.2825970    
    2443115.    	   0.6466000    
    2443116.    	    1.020780    
    2443117.    	    1.379280    
    2443118.    	    1.586520    
    2443119.    	    1.695590    
    2443120.    	    1.719290    
    2443121.    	    1.585700    
    2443122.    	    1.276150    
    2443123.    	    1.123630    
    2443124.    	    1.142590    
    2443125.    	    1.319340    
    2443126.    	    1.613270    
    2443127.    	    1.456140    
    2443128.    	   0.9746900    
    2443129.    	   0.8028680    
    2443130.    	   0.3799660    
    2443131.    	  -9.1728300E-02
    2443132.    	  -0.4105200    
    2443133.    	  -0.3395300    
    2443134.    	  -0.2703700    
    2443135.    	  -0.2224900    
    2443136.    	  -0.3071100    
    2443137.    	  -0.2374500    
    2443138.    	  -0.4558600    
    2443139.    	  -0.8374200    
    2443140.    	   -1.068170    
    2443141.    	   -1.385230    
    2443142.    	   -1.325640    
    2443143.    	   -1.357190    
    2443144.    	   -1.474840    
    2443145.    	   -1.211180    
    2443146.    	  -0.8020600    
    2443147.    	  -0.5282800    
    2443148.    	  -0.2605700    
    2443149.    	   1.9705700E-02
    2443150.    	   0.3682070    
    2443151.    	   0.5627720    
    2443152.    	   0.7780060    
    2443153.    	   0.8837390    
    2443154.    	   0.7576800    
    2443155.    	   0.8766690    
    2443156.    	   0.8944080    
    2443157.    	    1.126460    
    2443158.    	    1.448710    
    2443159.    	    1.448360    
    2443160.    	    1.126750    
    2443161.    	   0.7481900    
    2443162.    	   0.4978550    
    2443163.    	   0.1512660    
    2443164.    	  -4.5071598E-02
    2443165.    	  -0.1688200    
    2443166.    	  -0.1853400    
    2443167.    	  -0.1406600    
    2443168.    	  -0.1541900    
    2443169.    	  -0.4299400    
    2443170.    	  -0.6744200    
    2443171.    	  -0.7986000    
    2443172.    	  -0.7268000    
    2443173.    	  -0.9875400    
    2443174.    	   -1.023830    
    2443175.    	   -1.197360    
    2443176.    	   -1.347640    
    2443177.    	   -1.459510    
    2443178.    	   -1.557590    
    2443179.    	   -1.301180    
    2443180.    	   -1.405040    
    2443181.    	   -1.336220    
    2443182.    	   -1.520810    
    2443183.    	   -1.534320    
    2443184.    	   -1.405520    
    2443185.    	   -1.271930    
    2443186.    	  -0.8801500    
    2443187.    	  -0.6453500    
    2443188.    	  -0.1608700    
    2443189.    	   7.4966803E-02
    2443190.    	   0.1427660    
    2443191.    	   4.1997500E-02
    2443192.    	  -0.1024900    
    2443193.    	  -0.2408500    
    2443194.    	  -0.2098800    
    2443195.    	  -0.4114300    
    2443196.    	  -0.7137400    
    2443197.    	  -0.7982500    
    2443198.    	  -0.8837000    
    2443199.    	  -0.9664800    
    2443200.    	  -0.8861100    
    2443201.    	  -0.5737500    
    2443202.    	  -0.1261500    
    2443203.    	   0.1509280    
    2443204.    	   0.4360030    
    2443205.    	   0.6582950    
    2443206.    	   0.6675030    
    2443207.    	   0.4948070    
    2443208.    	   0.5421360    
    2443209.    	   0.6566450    
    2443210.    	    1.119060    
    2443211.    	    1.214670    
    2443212.    	    1.576950    
    2443213.    	    1.887210    
    2443214.    	    1.973250    
    2443215.    	    1.948440    
    2443216.    	    2.092510    
    2443217.    	    2.026330    
    2443218.    	    1.998250    
    2443219.    	    1.617220    
    2443220.    	    1.528870    
    2443221.    	    1.302970    
    2443222.    	    1.252590    
    2443223.    	    1.233100    
    2443224.    	    1.048910    
    2443225.    	   0.8071880    
    2443226.    	   0.4810000    
    2443227.    	   0.4100460    
    2443228.    	   0.3489390    
    2443229.    	   0.1807360    
    2443230.    	   5.2652001E-02
    2443231.    	  -0.1768200    
    2443232.    	  -0.4046400    
    2443233.    	  -0.7399100    
    2443234.    	  -0.7946500    
    2443235.    	   -1.129440    
    2443236.    	   -1.636540    
    2443237.    	   -1.940990    
    2443238.    	   -2.159980    
    2443239.    	   -2.146110    
    2443240.    	   -1.991930    
    2443241.    	   -2.181970    
    2443242.    	   -2.079460    
    2443243.    	   -1.705820    
    2443244.    	   -1.251440    
    2443245.    	  -0.8401300    
    2443246.    	  -0.2995700    
    2443247.    	   0.3880430    
    2443248.    	   0.8806810    
    2443249.    	    1.367580    
    2443250.    	    1.582830    
    2443251.    	    2.011530    
    2443252.    	    2.158840    
    2443253.    	    2.278010    
    2443254.    	    2.185160    
    2443255.    	    1.880650    
    2443256.    	    1.405340    
    2443257.    	   0.7004400    
    2443258.    	   6.0929701E-02
    2443259.    	  -0.2329000    
    2443260.    	  -0.5700900    
    2443261.    	  -0.5021800    
    2443262.    	  -0.4248600    
    2443263.    	  -0.5793900    
    2443264.    	  -0.3561600    
    2443265.    	  -0.5440300    
    2443266.    	  -0.8374000    
    2443267.    	   -1.273830    
    2443268.    	   -1.580050    
    2443269.    	   -1.605710    
    2443270.    	   -1.506730    
    2443271.    	   -1.284940    
    2443272.    	   -1.074720    
    2443273.    	  -0.7342700    
    2443274.    	  -0.3401300    
    2443275.    	  -0.2089600    
    2443276.    	  -0.1424600    
    2443277.    	  -8.3509600E-03
    2443278.    	   0.3202490    
    2443279.    	   0.7673550    
    2443280.    	    1.372610    
    2443281.    	    1.753640    
    2443282.    	    1.820240    
    2443283.    	    1.661960    
    2443284.    	    1.335500    
    2443285.    	   0.9912550    
    2443286.    	   0.9838650    
    2443287.    	   0.9784040    
    2443288.    	   0.7337110    
    2443289.    	   0.4435130    
    2443290.    	   0.2087240    
    2443291.    	   0.5053290    
    2443292.    	   0.7721150    
    2443293.    	   0.8751360    
    2443294.    	   0.9121450    
    2443295.    	   0.6849900    
    2443296.    	   0.3343820    
    2443297.    	   0.1300620    
    2443298.    	   0.1280570    
    2443299.    	   9.7297899E-02
    2443300.    	  -5.0641600E-02
    2443301.    	  -0.1430000    
    2443302.    	  -0.3473200    
    2443303.    	  -0.4945700    
    2443304.    	  -0.8005500    
    2443305.    	   -1.221310    
    2443306.    	   -1.619450    
    2443307.    	   -1.640950    
    2443308.    	   -1.447780    
    2443309.    	   -1.405720    
    2443310.    	   -1.081310    
    2443311.    	  -0.9929200    
    2443312.    	  -0.6710300    
    2443313.    	  -0.4645700    
    2443314.    	  -0.4864000    
    2443315.    	  -0.3889700    
    2443316.    	  -0.1886900    
    2443317.    	   0.1397920    
    2443318.    	   0.1979380    
    2443319.    	   0.3020000    
    2443320.    	   0.2665930    
    2443321.    	   0.1258050    
    2443322.    	   0.1860210    
    2443323.    	   9.2253700E-02
    2443324.    	  -8.6142998E-03
    2443325.    	  -0.1303200    
    2443326.    	  -0.3197300    
    2443327.    	  -0.6052500    
    2443328.    	  -0.9984500    
    2443329.    	   -1.309260    
    2443330.    	   -1.590130    
    2443331.    	   -1.463650    
    2443332.    	   -1.143700    
    2443333.    	  -0.7675900    
    2443334.    	  -0.6423000    
    2443335.    	  -0.5576600    
    2443336.    	  -0.2863900    
    2443337.    	  -2.7207800E-03
    2443338.    	   0.1238850    
    2443339.    	   2.8987501E-02
    2443340.    	   2.1524200E-02
    2443341.    	   0.1873310    
    2443342.    	   0.3583050    
    2443343.    	   0.3629290    
    2443344.    	   0.3747520    
    2443345.    	   0.3982530    
    2443346.    	   0.1399860    
    2443347.    	  -8.4499702E-02
    2443348.    	  -0.1993200    
    2443349.    	  -0.3156500    
    2443350.    	  -0.2512400    
    2443351.    	  -0.1007800    
    2443352.    	   0.1984730    
    2443353.    	   0.6489140    
    2443354.    	   0.6115630    
    2443355.    	   0.3838100    
    2443356.    	   0.7120080    
    2443357.    	   0.8241000    
    2443358.    	   0.6117940    
    2443359.    	   0.5242090    
    2443360.    	   0.4654020    
    2443361.    	   0.1817550    
    2443362.    	  -0.3202400    
    2443363.    	  -0.7573800    
    2443364.    	  -0.9980300    
    2443365.    	  -0.9708300    
    2443366.    	  -0.6292500    
    2443367.    	  -0.3251800    
    2443368.    	  -2.6348000E-02
    2443369.    	  -0.1607300    
    2443370.    	  -0.1274400    
    2443371.    	  -8.2408998E-04
    2443372.    	  -5.8734201E-02
    2443373.    	  -5.7528000E-02
    2443374.    	  -0.2578500    
    2443375.    	  -0.3740100    
    2443376.    	  -0.6539400    
    2443377.    	  -0.8017600    
    2443378.    	  -0.9487200    
    2443379.    	   -1.066610    
    2443380.    	   -1.066790    
    2443381.    	  -0.9504600    
    2443382.    	  -0.5761300    
    2443383.    	  -0.1734000    
    2443384.    	   0.4542670    
    2443385.    	   0.7125810    
    2443386.    	   0.5703890    
    2443387.    	   0.6085740    
    2443388.    	   0.4324630    
    2443389.    	   0.5391330    
    2443390.    	   0.3459860    
    2443391.    	   0.4632080    
    2443392.    	   0.8298930    
    2443393.    	    1.074510    
    2443394.    	    1.423800    
    2443395.    	    1.625350    
    2443396.    	    1.766580    
    2443397.    	    1.767540    
    2443398.    	    1.596890    
    2443399.    	    1.484920    
    2443400.    	    1.869430    
    2443401.    	    1.980880    
    2443402.    	    1.804060    
    2443403.    	    1.657280    
    2443404.    	    1.463150    
    2443405.    	    1.421030    
    2443406.    	    1.197740    
    2443407.    	   0.9084910    
    2443408.    	   0.7871600    
    2443409.    	   0.4145050    
    2443410.    	  -0.1346400    
    2443411.    	  -0.6892100    
    2443412.    	  -0.6755600    
    2443413.    	  -0.6921900    
    2443414.    	   -1.033930    
    2443415.    	   -1.324060    
    2443416.    	   -1.196430    
    2443417.    	   -1.147600    
    2443418.    	   -1.225640    
    2443419.    	   -1.153220    
    2443420.    	  -0.8337500    
    2443421.    	  -0.4722500    
    2443422.    	  -0.4472600    
    2443423.    	  -0.2609500    
    2443424.    	  -0.1530500    
    2443425.    	  -6.4273901E-02
    2443426.    	   5.8352198E-02
    2443427.    	   2.8613100E-02
    2443428.    	   9.1980897E-02
    2443429.    	   0.1106900    
    2443430.    	   0.1748360    
    2443431.    	   0.1519790    
    2443432.    	  -2.3746699E-02
    2443433.    	  -0.1825700    
    2443434.    	  -0.2614500    
    2443435.    	  -7.1822397E-02
    2443436.    	   9.0197198E-02
    2443437.    	   5.9819398E-03
    2443438.    	  -5.8816500E-02
    2443439.    	   2.9514000E-02
    2443440.    	  -5.0246201E-02
    2443441.    	   1.0222800E-02
    2443442.    	  -3.7364301E-03
    2443443.    	   5.7353899E-02
    2443444.    	  -7.2852899E-03
    2443445.    	   0.2002130    
    2443446.    	   0.1759250    
    2443447.    	   0.1636420    
    2443448.    	   0.5218120    
    2443449.    	   0.6009620    
    2443450.    	   0.5811560    
    2443451.    	   0.3062240    
    2443452.    	   0.2984390    
    2443453.    	   0.3077350    
    2443454.    	   0.5527960    
    2443455.    	   0.7975680    
    2443456.    	   0.7243310    
    2443457.    	   0.4652960    
    2443458.    	   0.2535290    
    2443459.    	  -0.1711500    
    2443460.    	  -0.8338700    
    2443461.    	   -1.202500    
    2443462.    	   -1.632850    
    2443463.    	   -1.782650    
    2443464.    	   -2.006210    
    2443465.    	   -2.513420    
    2443466.    	   -2.711170    
    2443467.    	   -2.416930    
    2443468.    	   -1.657940    
    2443469.    	   -1.239010    
    2443470.    	  -0.7062800    
    2443471.    	  -0.1909900    
    2443472.    	   2.0707700E-02
    2443473.    	   0.1002590    
    2443474.    	   0.4400740    
    2443475.    	    1.005880    
    2443476.    	    1.244610    
    2443477.    	    1.133750    
    2443478.    	   0.9515230    
    2443479.    	   0.8222720    
    2443480.    	   0.4871500    
    2443481.    	   0.4118880    
    2443482.    	   0.2880950    
    2443483.    	   0.2888260    
    2443484.    	   0.2466860    
    2443485.    	   0.2343680    
    2443486.    	   0.4557280    
    2443487.    	   0.5046760    
    2443488.    	   0.4261610    
    2443489.    	   0.3619040    
    2443490.    	   0.3970460    
    2443491.    	   0.4879480    
    2443492.    	   0.4410100    
    2443493.    	   0.6118980    
    2443494.    	   0.8992390    
    2443495.    	   0.9447620    
    2443496.    	    1.142830    
    2443497.    	    1.181430    
    2443498.    	    1.296890    
    2443499.    	    1.016810    
    2443500.    	   0.8873700    
    2443501.    	   0.6224570    
    2443502.    	   0.3602650    
    2443503.    	   2.6801800E-02
    2443504.    	  -6.9319800E-02
    2443505.    	  -0.2883100    
    2443506.    	  -0.4678600    
    2443507.    	  -0.5138400    
    2443508.    	  -0.5919200    
    2443509.    	  -0.4509700    
    2443510.    	  -0.3635600    
    2443511.    	  -7.4166797E-02
    2443512.    	   5.7116199E-02
    2443513.    	   0.2076860    
    2443514.    	   4.1712299E-02
    2443515.    	   3.3642799E-02
    2443516.    	   0.3484540    
    2443517.    	   0.4068720    
    2443518.    	   2.0315999E-02
    2443519.    	  -0.3672400    
    2443520.    	  -0.5454600    
    2443521.    	  -0.6558300    
    2443522.    	   -1.255780    
