date,global,nhem,shem,tropics,arctic,antarctic,land,ocean,americas,eurafrica,asiapacific
2025-03-05,0.735,0.87,0.596,0.558,2.828,0.731,,0.735,0.787,1.091,0.285
2025-03-06,0.738,0.878,0.593,0.511,2.25,0.386,,0.738,0.722,1.237,0.345
2025-03-07,0.745,0.846,0.642,0.479,1.685,0.62,,0.745,0.752,1.228,0.367
2025-03-08,0.708,0.86,0.552,0.415,1.058,0.455,,0.708,0.703,1.09,0.453
2025-03-09,0.663,0.915,0.405,0.429,0.927,-0.043,,0.663,0.579,1.06,0.545
2025-03-10,0.708,1.023,0.384,0.447,1.665,-0.212,,0.708,0.522,1.275,0.643
2025-03-11,0.675,0.969,0.373,0.41,1.878,-0.208,,0.675,0.531,1.324,0.558
2025-03-12,0.666,0.972,0.351,0.437,1.628,-0.28,,0.666,0.638,1.319,0.526
2025-03-13,0.699,1.035,0.354,0.461,1.81,-0.155,,0.699,0.739,1.261,0.553
2025-03-14,0.745,1.06,0.422,0.462,1.916,0.692,,0.745,0.633,1.329,0.621
2025-03-15,0.713,0.946,0.473,0.477,1.789,0.944,,0.713,0.441,1.302,0.684
2025-03-16,0.709,0.92,0.493,0.533,2.192,1.154,,0.709,0.414,1.294,0.644
2025-03-17,0.734,1.007,0.453,0.491,2.234,1.29,,0.734,0.631,1.075,0.61
2025-03-18,0.761,1.046,0.467,0.452,2.481,1.321,,0.761,0.687,0.829,0.785
2025-03-19,0.792,1.123,0.452,0.391,2.608,0.791,,0.792,0.675,0.785,0.93
2025-03-20,0.785,1.13,0.431,0.393,2.164,0.7,,0.785,0.65,0.851,0.933
2025-03-21,0.737,0.999,0.467,0.351,1.842,1.04,,0.737,0.612,0.749,0.883
2025-03-22,0.656,0.897,0.409,0.325,1.14,0.53,,0.656,0.593,0.605,0.86
2025-03-23,0.579,0.775,0.378,0.291,0.498,-0.038,,0.579,0.554,0.44,0.81
2025-03-24,0.55,0.689,0.408,0.298,0.216,0.053,,0.55,0.519,0.48,0.741
2025-03-25,0.54,0.716,0.358,0.341,0.02,-0.617,,0.54,0.495,0.636,0.681
2025-03-26,0.481,0.658,0.3,0.358,0.275,-1.244,,0.481,0.453,0.608,0.633
2025-03-27,0.431,0.563,0.296,0.359,0.849,-1.322,,0.431,0.402,0.616,0.517
2025-03-28,0.397,0.491,0.301,0.386,1.353,-1.387,,0.397,0.275,0.726,0.48
2025-03-29,0.37,0.502,0.235,0.389,1.527,-1.666,,0.37,0.12,0.905,0.499
2025-03-30,0.415,0.577,0.248,0.353,1.651,-1.55,,0.415,0.124,1.031,0.599
2025-03-31,0.468,0.706,0.223,0.337,1.482,-1.295,,0.468,0.173,1.152,0.63
2025-04-01,0.493,0.759,0.221,0.272,1.184,-0.212,,0.493,0.163,1.041,0.639
2025-04-02,0.518,0.77,0.26,0.235,0.4,0.13,,0.518,0.138,1.041,0.693
2025-04-03,0.496,0.748,0.238,0.203,0.02,0.334,,0.496,0.07,1.05,0.69
2025-04-04,0.491,0.779,0.196,0.216,0.238,0.955,,0.491,0.034,1.033,0.631
2025-04-05,0.489,0.837,0.132,0.198,0.237,0.538,,0.489,0.116,0.856,0.698
2025-04-06,0.537,0.848,0.217,0.216,0.032,0.649,,0.537,0.157,0.686,0.971
2025-04-07,0.6,0.823,0.372,0.276,-0.163,1.151,,0.6,0.114,0.681,1.15
2025-04-08,0.622,0.824,0.414,0.296,-0.141,0.961,,0.622,0.18,0.723,1.142
2025-04-09,0.688,0.9,0.471,0.382,0.572,0.672,,0.688,0.45,0.724,1.089
2025-04-10,0.699,0.917,0.475,0.39,1.119,0.067,,0.699,0.655,0.397,1.109
2025-04-11,0.638,0.841,0.429,0.314,1.302,-0.294,,0.638,0.715,0.073,1.055
2025-04-12,0.614,0.769,0.454,0.271,1.381,0.291,,0.614,0.671,0.025,0.98
2025-04-13,0.655,0.812,0.493,0.249,1.179,1.027,,0.655,0.596,0.112,1.063
2025-04-14,0.735,0.959,0.504,0.315,1.085,1.101,,0.735,0.564,0.389,1.168
2025-04-15,0.701,0.924,0.472,0.326,0.7,0.72,,0.701,0.508,0.445,1.103
2025-04-16,0.641,0.853,0.424,0.318,0.471,0.146,,0.641,0.404,0.483,1.079
2025-04-17,0.591,0.791,0.385,0.346,0.472,-0.162,,0.591,0.465,0.532,0.928
2025-04-18,0.56,0.721,0.395,0.359,0.35,0.353,,0.56,0.503,0.51,0.774
2025-04-19,0.533,0.701,0.361,0.343,0.05,0.394,,0.533,0.446,0.596,0.708
2025-04-20,0.536,0.751,0.315,0.349,0.138,0.029,,0.536,0.396,0.601,0.803
2025-04-21,0.537,0.787,0.28,0.368,0.29,-0.163,,0.537,0.347,0.81,0.704
2025-04-22,0.594,0.851,0.331,0.379,0.261,0.729,,0.594,0.335,1.032,0.645
2025-04-23,0.627,0.829,0.419,0.314,0.38,2.018,,0.627,0.422,0.973,0.543
2025-04-24,0.669,0.806,0.528,0.332,0.459,2.822,,0.669,0.455,0.959,0.553
2025-04-25,0.719,0.796,0.641,0.395,0.512,3.588,,0.719,0.508,0.882,0.621
2025-04-26,0.708,0.695,0.721,0.385,0.872,3.813,,0.708,0.464,0.762,0.624
2025-04-27,0.659,0.591,0.728,0.358,0.699,4.11,,0.659,0.359,0.582,0.669
2025-04-28,0.666,0.586,0.748,0.327,0.5,4.559,,0.666,0.333,0.41,0.78
2025-04-29,0.649,0.499,0.803,0.277,0.488,5.229,,0.649,0.249,0.373,0.665
2025-04-30,0.601,0.376,0.833,0.276,0.813,5.773,,0.601,0.082,0.386,0.593
2025-05-01,0.582,0.424,0.745,0.284,0.925,4.929,,0.582,0.069,0.459,0.59
2025-05-02,0.557,0.485,0.631,0.237,1.129,3.694,,0.557,0.21,0.48,0.486
2025-05-03,0.501,0.445,0.56,0.184,1.382,2.758,,0.501,0.306,0.322,0.443
2025-05-04,0.458,0.357,0.562,0.143,1.226,2.568,,0.458,0.279,0.113,0.498
2025-05-05,0.485,0.409,0.563,0.163,1.286,2.309,,0.485,0.216,0.065,0.746
2025-05-06,0.551,0.449,0.656,0.219,1.229,2.718,,0.551,0.166,0.189,0.904
2025-05-07,0.607,0.467,0.75,0.246,1.035,2.906,,0.607,0.213,0.286,0.979
2025-05-08,0.607,0.514,0.703,0.295,0.875,2.169,,0.607,0.322,0.312,0.91
2025-05-09,0.631,0.588,0.675,0.348,0.653,1.353,,0.631,0.388,0.424,0.904
2025-05-10,0.638,0.679,0.596,0.375,0.883,0.895,,0.638,0.417,0.64,0.847
2025-05-11,0.592,0.71,0.471,0.399,1.052,0.463,,0.592,0.383,0.629,0.831
2025-05-12,0.601,0.764,0.433,0.43,0.816,0.297,,0.601,0.412,0.606,0.907
2025-05-13,0.592,0.741,0.438,0.461,0.536,-0.791,,0.592,0.515,0.644,0.845
2025-05-14,0.562,0.685,0.437,0.442,0.599,-1.113,,0.562,0.559,0.549,0.79
2025-05-15,0.481,0.54,0.42,0.375,0.737,-1.338,,0.481,0.44,0.404,0.766
2025-05-16,0.461,0.534,0.386,0.363,0.948,-1.376,,0.461,0.428,0.486,0.696
2025-05-17,0.462,0.489,0.435,0.334,1.068,-0.922,,0.462,0.453,0.573,0.556
2025-05-18,0.451,0.49,0.411,0.345,1.224,-0.223,,0.451,0.357,0.729,0.519
2025-05-19,0.414,0.548,0.277,0.365,1.336,-0.031,,0.414,0.224,0.787,0.512
2025-05-20,0.455,0.599,0.307,0.363,1.221,-0.297,,0.455,0.183,0.745,0.631
2025-05-21,0.476,0.623,0.325,0.398,0.988,-0.236,,0.476,0.176,0.688,0.668
2025-05-22,0.477,0.656,0.293,0.463,0.869,0.271,,0.477,0.203,0.741,0.622
2025-05-23,0.461,0.609,0.31,0.447,0.852,0.47,,0.461,0.289,0.702,0.561
2025-05-24,0.459,0.52,0.397,0.393,0.686,0.353,,0.459,0.366,0.502,0.578
2025-05-25,0.506,0.551,0.46,0.425,0.395,-0.083,,0.506,0.508,0.46,0.658
2025-05-26,0.524,0.541,0.507,0.406,0.089,0.13,,0.524,0.638,0.382,0.636
2025-05-27,0.51,0.553,0.466,0.372,0.095,1.404,,0.51,0.605,0.416,0.532
2025-05-28,0.533,0.587,0.477,0.319,0.346,2.014,,0.533,0.54,0.526,0.438
2025-05-29,0.489,0.625,0.35,0.218,0.616,2.11,,0.489,0.497,0.663,0.281
2025-05-30,0.447,0.511,0.382,0.19,0.322,3.02,,0.447,0.3,0.746,0.202
2025-05-31,0.44,0.488,0.391,0.211,0.033,2.902,,0.44,0.247,0.697,0.272
2025-06-01,0.486,0.464,0.508,0.256,0.057,3.383,,0.486,0.317,0.554,0.398
2025-06-02,0.497,0.383,0.614,0.25,0.241,3.166,,0.497,0.311,0.397,0.519
2025-06-03,0.471,0.308,0.639,0.246,0.321,2.516,,0.471,0.333,0.216,0.579
2025-06-04,0.445,0.344,0.549,0.205,0.117,1.499,,0.445,0.354,0.167,0.656
2025-06-05,0.415,0.434,0.396,0.203,0.047,0.619,,0.415,0.402,0.263,0.588
2025-06-06,0.411,0.489,0.331,0.188,-0.042,0.276,,0.411,0.368,0.38,0.515
2025-06-07,0.408,0.551,0.262,0.241,0.05,-0.126,,0.408,0.331,0.584,0.472
2025-06-08,0.443,0.628,0.253,0.298,0.201,0.301,,0.443,0.293,0.711,0.482
2025-06-09,0.466,0.663,0.264,0.324,0.283,1.627,,0.466,0.195,0.809,0.464
2025-06-10,0.496,0.688,0.299,0.279,0.218,2.477,,0.496,0.139,0.732,0.579
2025-06-11,0.547,0.688,0.402,0.232,0.128,3.77,,0.547,0.131,0.602,0.765
2025-06-12,0.616,0.709,0.521,0.248,-0.171,4.357,,0.616,0.1,0.69,0.841
2025-06-13,0.621,0.674,0.566,0.279,-0.273,3.723,,0.621,0.171,0.734,0.758
2025-06-14,0.578,0.616,0.539,0.255,0.031,2.749,,0.578,0.357,0.643,0.532
2025-06-15,0.58,0.663,0.495,0.277,0.23,1.939,,0.58,0.454,0.607,0.517
2025-06-16,0.58,0.611,0.548,0.25,0.046,1.719,,0.58,0.506,0.483,0.573
2025-06-17,0.578,0.593,0.563,0.225,0.289,1.392,,0.578,0.529,0.36,0.669
2025-06-18,0.562,0.598,0.524,0.266,0.313,0.964,,0.562,0.48,0.384,0.671
2025-06-19,0.512,0.558,0.464,0.267,0.091,0.698,,0.512,0.392,0.375,0.695
2025-06-20,0.494,0.537,0.451,0.231,0.222,0.362,,0.494,0.339,0.347,0.779
2025-06-21,0.502,0.573,0.428,0.281,0.332,-0.291,,0.502,0.303,0.344,0.87
2025-06-22,0.484,0.506,0.462,0.289,0.371,-0.46,,0.484,0.321,0.285,0.889
2025-06-23,0.434,0.406,0.463,0.281,0.277,0.244,,0.434,0.263,0.243,0.785
2025-06-24,0.445,0.419,0.471,0.258,-0.01,1.902,,0.445,0.06,0.283,0.762
2025-06-25,0.525,0.48,0.572,0.275,0.002,3.105,,0.525,0.044,0.434,0.71
2025-06-26,0.565,0.457,0.677,0.281,0.184,3.291,,0.565,0.126,0.46,0.647
2025-06-27,0.555,0.513,0.599,0.294,0.146,2.405,,0.555,0.157,0.509,0.681
2025-06-28,0.504,0.51,0.497,0.267,0.118,1.228,,0.504,0.238,0.496,0.619
2025-06-29,0.417,0.45,0.384,0.246,0.116,0.662,,0.417,0.256,0.45,0.479
2025-06-30,0.31,0.431,0.185,0.194,0.103,-0.172,,0.31,0.114,0.382,0.463
2025-07-01,0.261,0.463,0.053,0.109,-0.043,-0.368,,0.261,0.029,0.324,0.491
2025-07-02,0.242,0.505,-0.027,0.071,-0.282,-1.267,,0.242,0.045,0.389,0.557
2025-07-03,0.222,0.483,-0.046,0.063,-0.157,-2.299,,0.222,0.03,0.404,0.667
2025-07-04,0.194,0.466,-0.084,0.091,0.049,-2.926,,0.194,0.038,0.274,0.764
2025-07-05,0.186,0.445,-0.081,0.132,0.252,-2.982,,0.186,0.157,0.186,0.669
2025-07-06,0.235,0.429,0.035,0.185,0.466,-2.541,,0.235,0.283,0.177,0.643
2025-07-07,0.284,0.425,0.14,0.178,0.579,-1.891,,0.284,0.331,0.154,0.629
2025-07-08,0.404,0.501,0.304,0.19,0.547,-0.235,,0.404,0.387,0.206,0.656
2025-07-09,0.45,0.526,0.373,0.183,0.322,-0.01,,0.45,0.421,0.255,0.639
2025-07-10,0.474,0.532,0.414,0.192,0.26,0.55,,0.474,0.419,0.311,0.563
2025-07-11,0.506,0.54,0.47,0.19,0.333,1.047,,0.506,0.407,0.355,0.562
2025-07-12,0.542,0.537,0.548,0.191,0.337,1.299,,0.542,0.391,0.402,0.574
2025-07-13,0.586,0.553,0.619,0.186,0.234,1.549,,0.586,0.391,0.52,0.561
2025-07-14,0.596,0.558,0.635,0.244,0.264,1.384,,0.596,0.431,0.569,0.5
2025-07-15,0.604,0.553,0.656,0.322,0.602,1.584,,0.604,0.42,0.571,0.583
2025-07-16,0.582,0.554,0.611,0.319,0.74,1.681,,0.582,0.324,0.518,0.672
2025-07-17,0.56,0.603,0.515,0.326,0.77,1.45,,0.56,0.217,0.59,0.685
2025-07-18,0.514,0.629,0.396,0.293,0.689,1.451,,0.514,0.197,0.686,0.541
2025-07-19,0.517,0.648,0.383,0.376,0.699,0.863,,0.517,0.289,0.717,0.526
2025-07-20,0.483,0.596,0.367,0.352,0.81,0.371,,0.483,0.287,0.627,0.548
2025-07-21,0.45,0.564,0.333,0.347,0.904,-0.451,,0.45,0.242,0.664,0.593
2025-07-22,0.372,0.52,0.22,0.383,0.792,-1.888,,0.372,0.219,0.795,0.46
2025-07-23,0.345,0.509,0.176,0.436,0.572,-2.017,,0.345,0.24,0.768,0.416
2025-07-24,0.384,0.571,0.192,0.442,0.652,-1.481,,0.384,0.259,0.716,0.543
2025-07-25,0.435,0.635,0.23,0.432,0.975,-0.716,,0.435,0.256,0.634,0.656
2025-07-26,0.444,0.664,0.219,0.418,1.055,-0.252,,0.444,0.196,0.583,0.744
2025-07-27,0.475,0.705,0.24,0.36,1.13,0.557,,0.475,0.21,0.49,0.822
2025-07-28,0.51,0.754,0.259,0.365,1.043,1.123,,0.51,0.235,0.514,0.838
2025-07-29,0.49,0.76,0.213,0.338,0.916,0.644,,0.49,0.241,0.531,0.759
2025-07-30,0.484,0.769,0.192,0.298,1.047,0.276,,0.484,0.281,0.612,0.665
2025-07-31,0.479,0.767,0.183,0.339,1.006,0.189,,0.479,0.416,0.545,0.586
2025-08-01,0.413,0.669,0.151,0.319,0.603,-0.289,,0.413,0.515,0.325,0.504
2025-08-02,0.397,0.632,0.156,0.247,0.692,-0.621,,0.397,0.54,0.275,0.52
2025-08-03,0.359,0.581,0.131,0.181,0.948,-0.419,,0.359,0.414,0.241,0.525
2025-08-04,0.362,0.56,0.158,0.192,0.835,-0.473,,0.362,0.279,0.302,0.517
2025-08-05,0.418,0.552,0.28,0.171,0.565,0.407,,0.418,0.287,0.336,0.562
2025-08-06,0.473,0.521,0.425,0.184,0.397,1.345,,0.473,0.362,0.294,0.534
2025-08-07,0.53,0.565,0.494,0.206,0.526,1.851,,0.53,0.42,0.29,0.571
2025-08-08,0.552,0.545,0.559,0.17,0.732,2.821,,0.552,0.339,0.263,0.567
2025-08-09,0.551,0.572,0.529,0.09,1.021,2.572,,0.551,0.253,0.369,0.552
2025-08-10,0.561,0.621,0.499,0.105,1.111,2.463,,0.561,0.336,0.531,0.436
2025-08-11,0.547,0.641,0.449,0.175,0.959,1.25,,0.547,0.365,0.585,0.421
2025-08-12,0.49,0.608,0.369,0.161,0.753,0.035,,0.49,0.355,0.584,0.428
2025-08-13,0.452,0.627,0.273,0.155,0.842,-0.513,,0.452,0.368,0.597,0.453
2025-08-14,0.426,0.61,0.236,0.18,0.988,0.079,,0.426,0.294,0.627,0.443
2025-08-15,0.418,0.608,0.223,0.192,1.214,0.199,,0.418,0.276,0.544,0.497
2025-08-16,0.391,0.585,0.193,0.187,1.354,0.064,,0.391,0.288,0.256,0.603
2025-08-17,0.386,0.548,0.22,0.201,1.325,0.226,,0.386,0.26,0.16,0.683
2025-08-18,0.426,0.581,0.268,0.197,1.497,0.615,,0.426,0.341,0.203,0.647
2025-08-19,0.501,0.622,0.376,0.182,1.95,1.654,,0.501,0.505,0.125,0.559
2025-08-20,0.542,0.654,0.427,0.179,2.07,1.772,,0.542,0.583,0.02,0.619
2025-08-21,0.561,0.634,0.486,0.186,2.058,2.055,,0.561,0.596,0.021,0.682
2025-08-22,0.616,0.625,0.607,0.23,1.997,2.941,,0.616,0.606,0.134,0.739
2025-08-23,0.631,0.605,0.658,0.244,1.947,3.891,,0.631,0.472,0.243,0.757
2025-08-24,0.635,0.606,0.666,0.17,1.898,4.463,,0.635,0.286,0.339,0.776
2025-08-25,0.65,0.606,0.694,0.122,1.618,4.472,,0.65,0.21,0.378,0.866
2025-08-26,0.66,0.633,0.687,0.178,1.645,4.289,,0.66,0.235,0.382,0.89
2025-08-27,0.597,0.627,0.566,0.142,1.652,3.733,,0.597,0.349,0.268,0.792
2025-08-28,0.608,0.671,0.543,0.198,1.674,3.199,,0.608,0.436,0.327,0.719
2025-08-29,0.62,0.656,0.582,0.239,1.489,2.641,,0.62,0.452,0.455,0.707
2025-08-30,0.571,0.631,0.51,0.209,1.431,2.119,,0.571,0.456,0.575,0.547
2025-08-31,0.542,0.633,0.448,0.176,1.298,1.684,,0.542,0.457,0.658,0.459
2025-09-01,0.533,0.666,0.396,0.206,1.381,1.2,,0.533,0.443,0.642,0.462
2025-09-02,0.527,0.65,0.4,0.204,1.492,1.127,,0.527,0.401,0.573,0.477
2025-09-03,0.542,0.629,0.453,0.182,1.6,1.325,,0.542,0.332,0.567,0.554
2025-09-04,0.497,0.567,0.424,0.172,1.539,1.083,,0.497,0.184,0.524,0.656
2025-09-05,0.462,0.542,0.38,0.18,1.566,1.231,,0.462,0.021,0.613,0.743
2025-09-06,0.466,0.556,0.374,0.183,1.35,1.393,,0.466,0.011,0.671,0.74
2025-09-07,0.47,0.597,0.341,0.224,0.932,1.236,,0.47,0.108,0.77,0.603
2025-09-08,0.569,0.64,0.495,0.276,1.143,2.166,,0.569,0.32,0.743,0.594
2025-09-09,0.614,0.666,0.561,0.288,1.367,3.109,,0.614,0.426,0.628,0.523
2025-09-10,0.607,0.68,0.532,0.294,1.315,2.575,,0.607,0.536,0.561,0.481
2025-09-11,0.572,0.691,0.45,0.313,1.234,2.18,,0.572,0.591,0.564,0.465
2025-09-12,0.56,0.703,0.413,0.289,1.372,1.763,,0.56,0.573,0.554,0.504
2025-09-13,0.574,0.667,0.478,0.211,1.294,1.429,,0.574,0.619,0.531,0.513
2025-09-14,0.676,0.712,0.639,0.192,1.197,2.537,,0.676,0.628,0.525,0.603
2025-09-15,0.705,0.692,0.718,0.207,0.95,3.113,,0.705,0.621,0.515,0.619
2025-09-16,0.698,0.705,0.691,0.271,1.093,3.539,,0.698,0.606,0.563,0.532
2025-09-17,0.725,0.722,0.729,0.297,0.993,4.128,,0.725,0.589,0.591,0.558
2025-09-18,0.769,0.778,0.76,0.366,1.056,3.874,,0.769,0.626,0.674,0.642
2025-09-19,0.82,0.79,0.851,0.369,1.09,4.13,,0.82,0.663,0.699,0.648
2025-09-20,0.829,0.835,0.823,0.394,1.006,3.923,,0.829,0.768,0.536,0.643
2025-09-21,0.831,0.868,0.793,0.4,1.017,3.679,,0.831,0.83,0.401,0.683
2025-09-22,0.787,0.81,0.763,0.4,0.922,3.92,,0.787,0.694,0.441,0.637
2025-09-23,0.728,0.812,0.642,0.332,0.911,4.205,,0.728,0.518,0.472,0.62
2025-09-24,0.701,0.831,0.568,0.288,1.004,3.795,,0.701,0.565,0.259,0.682
2025-09-25,0.703,0.867,0.534,0.303,1.281,3.216,,0.703,0.569,0.138,0.866
2025-09-26,0.73,0.877,0.579,0.339,1.456,2.379,,0.73,0.548,0.191,1.087
2025-09-27,0.69,0.814,0.564,0.333,1.714,2.273,,0.69,0.452,0.185,1.093
2025-09-28,0.649,0.746,0.549,0.282,1.667,2.549,,0.649,0.485,0.179,0.919
2025-09-29,0.675,0.749,0.599,0.27,1.709,2.875,,0.675,0.645,0.123,0.817
2025-09-30,0.702,0.747,0.655,0.291,1.67,3.034,,0.702,0.741,0.088,0.746
2025-10-01,0.613,0.646,0.58,0.259,1.496,2.998,,0.613,0.612,-0.022,0.635
2025-10-02,0.613,0.608,0.617,0.254,1.45,3.092,,0.613,0.575,-0.102,0.665
2025-10-03,0.694,0.65,0.74,0.277,1.392,3.489,,0.694,0.647,0.024,0.602
2025-10-04,0.737,0.679,0.797,0.273,1.717,3.029,,0.737,0.79,0.147,0.508
2025-10-05,0.638,0.551,0.728,0.228,1.79,2.288,,0.638,0.691,0.141,0.386
2025-10-06,0.538,0.498,0.578,0.225,2.241,1.645,,0.538,0.491,0.306,0.273
2025-10-07,0.527,0.559,0.493,0.231,2.536,1.465,,0.527,0.425,0.534,0.224
2025-10-08,0.591,0.608,0.575,0.219,2.883,2.093,,0.591,0.459,0.651,0.262
2025-10-09,0.617,0.614,0.62,0.167,3.189,2.85,,0.617,0.492,0.629,0.226
2025-10-10,0.652,0.619,0.686,0.187,3.15,3.069,,0.652,0.501,0.643,0.271
2025-10-11,0.675,0.6,0.751,0.19,3.039,3.21,,0.675,0.645,0.467,0.314
2025-10-12,0.631,0.543,0.722,0.183,3.37,3.13,,0.631,0.577,0.346,0.343
2025-10-13,0.623,0.494,0.756,0.164,3.737,3.648,,0.623,0.446,0.367,0.369
2025-10-14,0.638,0.539,0.74,0.134,4.046,3.949,,0.638,0.512,0.365,0.31
2025-10-15,0.697,0.673,0.722,0.215,4.09,3.563,,0.697,0.684,0.466,0.3
2025-10-16,0.73,0.699,0.762,0.253,4.608,3.472,,0.73,0.751,0.44,0.315
2025-10-17,0.782,0.774,0.79,0.348,4.807,3.671,,0.782,0.786,0.414,0.399
2025-10-18,0.779,0.84,0.716,0.364,4.724,3.553,,0.779,0.741,0.47,0.42
2025-10-19,0.685,0.75,0.618,0.336,4.15,2.622,,0.685,0.683,0.505,0.298
2025-10-20,0.6,0.733,0.463,0.279,3.697,1.514,,0.6,0.609,0.47,0.325
2025-10-21,0.636,0.811,0.458,0.293,3.741,1.394,,0.636,0.602,0.56,0.449
2025-10-22,0.682,0.923,0.435,0.284,3.872,1.301,,0.682,0.632,0.693,0.478
2025-10-23,0.835,1.085,0.579,0.316,4.274,1.977,,0.835,0.801,0.839,0.51
2025-10-24,0.895,1.135,0.649,0.361,4.356,2.721,,0.895,0.847,0.967,0.515
2025-10-25,0.939,1.151,0.722,0.412,4.172,3.869,,0.939,0.839,0.963,0.581
2025-10-26,0.933,1.145,0.715,0.451,4.044,4.146,,0.933,0.755,0.954,0.634
2025-10-27,0.828,1.09,0.559,0.439,3.752,3.647,,0.828,0.575,0.989,0.569
2025-10-28,0.771,1.113,0.42,0.387,3.456,3.048,,0.771,0.456,1.022,0.59
2025-10-29,0.753,1.071,0.426,0.303,2.595,2.767,,0.753,0.414,0.969,0.725
2025-10-30,0.792,1.102,0.473,0.249,2.504,2.508,,0.792,0.496,0.842,0.921
2025-10-31,0.794,1.073,0.506,0.239,2.303,2.324,,0.794,0.508,0.797,0.908
2025-11-01,0.795,1.047,0.536,0.262,1.989,2.211,,0.795,0.553,0.85,0.803
2025-11-02,0.776,1.045,0.5,0.316,1.953,1.662,,0.776,0.658,0.953,0.66
2025-11-03,0.666,0.964,0.36,0.238,2.049,1.553,,0.666,0.644,0.949,0.345
2025-11-04,0.623,0.86,0.379,0.246,1.34,1.46,,0.623,0.662,0.937,0.238
2025-11-05,0.639,0.875,0.397,0.338,1.433,1.296,,0.639,0.644,0.998,0.26
2025-11-06,0.698,0.992,0.396,0.336,1.947,0.99,,0.698,0.621,0.953,0.506
2025-11-07,0.598,0.882,0.305,0.291,1.725,0.32,,0.598,0.496,0.852,0.5
2025-11-08,0.477,0.82,0.126,0.24,1.275,-0.188,,0.477,0.426,0.742,0.362
2025-11-09,0.422,0.746,0.09,0.218,1.271,-0.5,,0.422,0.466,0.707,0.261
2025-11-10,0.391,0.679,0.095,0.214,1.228,-0.845,,0.391,0.488,0.698,0.174
2025-11-11,0.436,0.752,0.112,0.139,0.939,-0.423,,0.436,0.502,0.728,0.25
2025-11-12,0.535,0.816,0.247,0.125,0.731,0.541,,0.535,0.577,0.822,0.33
2025-11-13,0.59,0.892,0.279,0.122,1.178,1.039,,0.59,0.658,0.897,0.256
2025-11-14,0.591,0.949,0.223,0.084,1.985,1.229,,0.591,0.734,0.654,0.255
2025-11-15,0.614,1.006,0.212,0.051,2.703,1.13,,0.614,0.74,0.437,0.455
2025-11-16,0.648,1.058,0.227,0.092,3.04,0.972,,0.648,0.749,0.454,0.53
2025-11-17,0.66,1.062,0.247,0.152,2.946,1.386,,0.66,0.724,0.526,0.492
2025-11-18,0.701,1.131,0.259,0.097,3.228,1.708,,0.701,0.775,0.391,0.569
2025-11-19,0.761,1.176,0.335,0.102,3.519,2.024,,0.761,0.821,0.246,0.714
2025-11-20,0.853,1.303,0.391,0.141,3.543,2.127,,0.853,0.863,0.399,0.835
2025-11-21,0.886,1.353,0.407,0.16,3.205,1.91,,0.886,0.854,0.518,0.919
2025-11-22,0.906,1.398,0.401,0.198,2.968,1.739,,0.906,0.908,0.65,0.876
2025-11-23,0.883,1.281,0.474,0.263,2.769,2.099,,0.883,0.917,0.567,0.837
2025-11-24,0.864,1.126,0.594,0.328,2.037,2.711,,0.864,0.921,0.666,0.69
2025-11-25,0.841,0.998,0.68,0.318,1.35,3.517,,0.841,0.852,0.746,0.568
2025-11-26,0.776,0.877,0.673,0.293,0.648,3.669,,0.776,0.714,0.748,0.493
2025-11-27,0.646,0.685,0.607,0.296,0.146,3.206,,0.646,0.592,0.762,0.318
2025-11-28,0.53,0.498,0.563,0.324,0.13,2.684,,0.53,0.459,0.738,0.179
2025-11-29,0.457,0.404,0.511,0.321,0.23,2.426,,0.457,0.28,0.838,0.118
2025-11-30,0.402,0.368,0.436,0.32,0.415,2.189,,0.402,0.058,0.975,0.144
2025-12-01,0.409,0.436,0.381,0.321,0.556,1.735,,0.409,0.048,1.01,0.201
2025-12-02,0.471,0.577,0.362,0.279,0.548,1.28,,0.471,0.186,0.912,0.384
2025-12-03,0.524,0.626,0.418,0.236,0.401,0.871,,0.524,0.251,0.825,0.607
2025-12-04,0.563,0.708,0.414,0.224,0.279,0.539,,0.563,0.223,0.884,0.781
2025-12-05,0.62,0.821,0.415,0.211,1.115,0.489,,0.62,0.091,1.028,1.023
2025-12-06,0.626,0.886,0.36,0.22,2.017,0.521,,0.626,0.037,1.136,1.005
2025-12-07,0.549,0.755,0.338,0.223,2.138,0.532,,0.549,0.092,0.986,0.793
2025-12-08,0.461,0.53,0.391,0.194,1.903,0.697,,0.461,0.054,0.947,0.567
2025-12-09,0.437,0.469,0.403,0.162,1.165,0.535,,0.437,0.084,0.955,0.498
2025-12-10,0.469,0.537,0.398,0.205,0.606,0.329,,0.469,0.204,0.938,0.52
2025-12-11,0.5,0.625,0.371,0.227,0.532,0.16,,0.5,0.367,0.77,0.556
2025-12-12,0.434,0.582,0.283,0.215,0.614,0.016,,0.434,0.341,0.684,0.435
2025-12-13,0.372,0.522,0.219,0.209,0.651,-0.25,,0.372,0.207,0.69,0.367
2025-12-14,0.397,0.595,0.193,0.216,1.734,-0.39,,0.397,0.096,0.526,0.646
2025-12-15,0.34,0.511,0.165,0.167,2.14,-0.244,,0.34,-0.03,0.38,0.628
2025-12-16,0.392,0.611,0.167,0.129,1.812,-0.005,,0.392,0.08,0.376,0.661
2025-12-17,0.465,0.771,0.151,0.085,2.219,-0.224,,0.465,0.126,0.476,0.728
2025-12-18,0.513,0.862,0.155,0.069,2.756,-0.349,,0.513,0.13,0.6,0.761
