date,nao,pna,epo,wpo,ao
2019-06-19,-0.217,-0.647,-1.265,-2.127,0.047
2019-06-20,-0.341,-0.473,-0.711,-2.26,-0.184
2019-06-21,-0.296,-0.393,-0.704,-1.957,-0.232
2019-06-22,-0.283,-0.477,-1.063,-1.576,-0.21
2019-06-23,-0.62,-0.651,-1.004,-1.393,-0.499
2019-06-24,-0.862,-0.424,-0.909,-0.835,-0.738
2019-06-25,-1.089,0.331,-1.083,-0.105,-0.978
2019-06-26,-1.29,0.951,-0.997,0.537,-1.201
2019-06-27,-1.368,0.498,-0.725,0.955,-1.204
2019-06-28,-1.389,-0.473,-0.334,0.794,-1.171
2019-06-29,-1.093,-1.113,0.104,0.443,-0.882
2019-06-30,-0.729,-1.154,0.3,0.137,-0.66
2019-07-01,-0.573,-1.055,0.779,0.07,-0.596
2019-07-02,-0.685,-0.93,1.39,0.309,-0.742
2019-07-03,-1.002,-0.521,1.726,0.331,-1.079
2019-07-04,-1.217,0.299,1.728,-0.106,-1.432
2019-07-05,-1.362,1.042,1.791,-0.864,-1.781
2019-07-06,-1.246,1.004,1.851,-1.318,-1.754
2019-07-07,-1.295,0.935,1.642,-1.011,-1.731
2019-07-08,-1.525,0.947,1.452,-0.616,-1.797
2019-07-09,-1.451,1.078,0.958,-0.277,-1.623
2019-07-10,-0.994,1.247,0.279,-0.126,-1.151
2019-07-11,-0.525,1.326,-0.239,0.017,-0.67
2019-07-12,-0.322,1.183,-0.265,0.204,-0.399
2019-07-13,-0.33,0.92,-0.362,0.536,-0.337
2019-07-14,-0.351,0.597,-0.576,0.764,-0.347
2019-07-15,-0.088,0.101,-0.821,1.026,-0.043
2019-07-16,0.266,-0.613,-0.941,1.273,0.307
2019-07-17,0.465,-1.435,-0.709,1.002,0.456
2019-07-18,0.366,-1.963,-0.45,0.271,0.387
2019-07-19,0.165,-1.994,-0.352,-0.492,0.29
2019-07-20,0.073,-1.578,-0.571,-0.598,0.317
2019-07-21,0.22,-0.924,-0.623,0.083,0.403
2019-07-22,0.2,-0.183,-0.254,0.753,0.188
2019-07-23,0.08,0.2,0.357,1.145,-0.084
2019-07-24,-0.02,-0.055,0.616,1.504,-0.165
2019-07-25,0.024,-0.477,0.806,1.843,-0.182
2019-07-26,-0.295,-0.559,1.168,1.787,-0.574
2019-07-27,-0.817,-0.733,1.185,1.415,-1.051
2019-07-28,-1.297,-1.041,0.93,1.059,-1.461
2019-07-29,-1.557,-1.208,0.727,0.878,-1.667
2019-07-30,-1.885,-1.231,0.729,0.781,-1.91
2019-07-31,-2.108,-1.048,0.57,0.802,-1.829
2019-08-01,-1.978,-0.757,0.516,0.901,-1.503
2019-08-02,-1.854,-0.453,0.86,1.076,-1.381
2019-08-03,-1.861,-0.414,1.112,0.849,-1.332
2019-08-04,-1.828,-0.315,1.123,-0.095,-1.302
2019-08-05,-1.663,0.026,0.975,-0.723,-1.25
2019-08-06,-1.447,0.333,0.63,-1.16,-1.098
2019-08-07,-1.449,0.46,0.373,-1.499,-1.178
2019-08-08,-1.594,0.543,0.291,-1.527,-1.47
2019-08-09,-1.689,0.973,0.118,-1.445,-1.753
2019-08-10,-1.535,1.236,-0.038,-1.163,-1.755
2019-08-11,-1.223,1.031,0.038,-0.7,-1.534
2019-08-12,-0.989,0.774,0.353,-0.407,-1.422
2019-08-13,-0.763,0.772,0.339,-0.387,-1.208
2019-08-14,-0.443,1.133,-0.002,-0.863,-0.946
2019-08-15,-0.16,1.212,-0.641,-1.691,-0.723
