case_id,ylat,xlong,iy,ix,grid_lat,grid_lon
405317,35.2164,-77.4997,473,1501,35.217262,282.49887
401380,34.9964,-77.2197,467,1511,35.001064,282.77737
401572,36.3486,-77.6323,513,1488,36.345287,282.3626
407219,33.818,-118.1421,427,267,33.8304,241.86287
406519,44.3147,-69.81,855,1626,44.31172,290.17407
406537,43.3271,-70.6347,814,1616,43.33692,289.37228
407169,46.694,-67.9695,955,1645,46.70487,292.03326
406458,41.6133,-71.1584,749,1620,41.62957,288.83606
407225,36.3004,-119.8216,528,238,36.295902,240.16586
400241,40.0483,-105.1805,596,681,40.058388,254.80365
406521,41.0654,-73.8212,709,1554,41.068413,286.16867
405416,40.8592,-74.2987,698,1543,40.85614,285.68982
406496,41.7308,-112.1794,681,494,41.72245,247.81584
400776,36.4601,-78.9567,509,1449,36.457653,281.05682
401900,41.9621,-70.9778,762,1621,41.957752,289.0037
400613,31.0273,-83.0551,288,1360,31.038078,276.95032
405924,39.5509,-74.6282,649,1546,39.55591,285.3641
405117,39.8532,-86.0145,600,1225,39.863747,273.97867
407032,44.6525,-70.1562,865,1614,44.662903,289.85358
401334,39.7874,-104.5861,585,698,39.799404,255.43063
403847,31.0751,-83.5988,287,1342,31.085497,276.3899
405382,34.273,-79.8805,424,1437,34.275146,280.11972
402983,33.6678,-78.918,408,1470,33.67972,281.06808
405216,36.8478,-76.4072,539,1520,36.838627,283.6035
406088,38.5245,-121.9941,624,197,38.523674,237.99779
403666,44.967,-122.9579,862,236,44.977577,237.05107
406617,40.8947,-86.8088,635,1198,40.888077,273.17868
400008,37.7749,-84.7191,528,1272,37.771687,275.2646
406651,42.2524,-73.3345,755,1556,42.252056,286.66452
407462,42.5027,-73.2278,765,1556,42.51195,286.75925
407463,42.6082,-73.135,769,1558,42.601807,286.86795
407561,42.1092,-70.8651,768,1623,42.097298,289.1351
407420,42.492,-73.2193,764,1557,42.47896,286.78497
407045,44.4671,-95.7799,751,945,44.463905,264.22278
405013,35.0965,-78.8323,460,1462,35.093758,281.15305
406925,31.453,-96.8581,267,920,31.44432,263.15375
406652,41.7166,-70.4794,758,1637,41.731018,289.5164
403305,42.1119,-71.6486,762,1602,42.101284,288.3426
403306,42.1117,-71.6459,763,1602,42.127155,288.35266
406153,41.5348,-74.3252,722,1536,41.529503,285.6612
407240,42.4939,-72.6226,769,1572,42.502247,287.36118
406942,37.3748,-121.1459,576,210,37.363506,238.85199
406517,33.3122,-112.8016,376,425,33.309605,247.18341
406483,42.2045,-114.6077,710,431,42.20021,245.38773
406513,41.0068,-73.7575,707,1557,40.995686,286.25412
403140,36.08,-94.066,441,1002,36.072147,265.9299
406515,41.3764,-74.3916,716,1536,41.37293,285.60754
404990,41.4248,-74.3642,718,1536,41.425125,285.6254
404847,36.9465,-120.0776,553,237,36.943535,239.9304
407353,36.0282,-119.4015,515,248,36.019703,240.59344
407486,37.8584,-121.013,593,219,37.868633,239.00183
406629,33.1314,-91.9412,335,1072,33.130566,268.0473
406632,36.0058,-94.016,439,1004,36.01625,265.99402
406633,35.1458,-93.8739,407,1009,35.149483,266.1186
406634,35.1463,-93.8716,407,1009,35.149483,266.1186
406635,35.6179,-90.1048,431,1122,35.61297,269.89328
406636,35.2659,-91.7159,415,1074,35.275414,268.2722
406638,34.7245,-92.1968,394,1061,34.731976,267.80405
407038,34.8559,-91.0748,401,1095,34.86174,268.93112
407190,33.1014,-91.9287,334,1073,33.10213,268.0774
407423,35.5091,-93.8348,420,1010,35.498337,266.16858
407437,34.7419,-92.1783,394,1062,34.730423,267.83673
407436,34.7406,-92.1798,394,1061,34.731976,267.80405
407441,36.3921,-91.8788,456,1067,36.389896,268.12427
407445,34.5867,-94.1993,386,1000,34.59355,265.79755
407449,34.1624,-93.0858,371,1035,34.150787,266.91714
407450,33.5178,-94.0258,346,1007,33.511406,265.97687
407454,33.9624,-91.8084,366,1075,33.957355,268.20496
407460,35.0393,-90.8244,408,1102,35.036346,269.17688
406599,40.6674,-103.2057,614,739,40.656174,256.80432
406622,42.0206,-73.3121,747,1559,42.023083,286.69427
407034,41.9796,-73.1493,746,1564,41.961983,286.8597
407035,41.9645,-72.5633,750,1579,41.959007,287.42188
407176,41.9365,-72.5027,750,1581,41.944584,287.49164
407541,41.5285,-72.9024,732,1575,41.520267,287.10995
406527,41.8809,-72.5475,747,1581,41.86675,287.46255
406982,29.8866,-82.7377,247,1377,29.884428,277.2698
407535,29.7051,-82.2958,243,1392,29.714241,277.70493
407536,29.7044,-82.2935,243,1392,29.714241,277.70493
407097,30.3219,-82.1905,266,1392,30.319782,277.822
407043,42.0932,-91.803,667,1056,42.087025,268.19342
407042,41.0646,-94.3252,626,988,41.071953,265.67615
407044,40.732,-91.2669,618,1074,40.738216,268.72482
400005,41.4276,-90.1549,646,1103,41.433292,269.83264
407100,42.472,-88.6072,688,1143,42.465015,271.40933
407101,42.472,-88.6034,688,1143,42.465015,271.40933
407085,40.4377,-88.993,612,1139,40.43684,271.0081
407103,38.4896,-89.9524,538,1118,38.497723,270.0518
407104,38.1754,-89.8488,526,1122,38.16618,270.15485
407154,41.76,-89.8663,659,1110,41.767036,270.12198
407550,41.6572,-89.8986,655,1110,41.659664,270.11005
407511,40.9226,-90.4002,627,1098,40.933395,269.60086
407512,40.924,-90.4049,627,1098,40.933395,269.60086
407492,41.536,-88.5664,654,1147,41.54337,271.43436
407310,42.3631,-88.4246,685,1148,42.371525,271.58008
407288,40.4377,-89.6882,610,1119,40.43083,270.2961
407424,37.6745,-98.7812,499,862,37.68101,261.2329
407425,37.1206,-96.2125,478,937,37.114376,263.77942
407427,37.2814,-99.3623,484,844,37.268177,260.62988
407429,37.5778,-99.3206,495,846,37.56591,260.6903
407430,38.0416,-97.2094,512,908,38.038223,262.80234
407431,38.0505,-98.3277,513,875,38.062656,261.6717
407432,38.5668,-97.7254,532,893,38.57799,262.28696
407433,37.7673,-97.5077,502,899,37.76884,262.49408
407434,37.1579,-95.4478,480,960,37.157063,264.55865
407435,39.0393,-96.8697,549,917,39.035194,263.11914
407438,39.1482,-95.3279,554,962,39.151573,264.6858
407440,37.514,-94.9844,494,973,37.525864,265.01135
407448,38.8498,-97.3709,542,903,38.847893,262.63257
407452,39.2339,-96.4556,556,929,39.22111,263.53864
407456,37.5074,-95.7961,493,949,37.513687,264.19455
407458,37.6006,-95.3689,496,962,37.58729,264.6389
406621,42.1769,-72.0001,762,1592,42.1754,287.99353
406548,42.1394,-71.9179,761,1595,42.12738,288.08838
407211,41.8879,-70.7481,762,1628,41.90398,289.24655
407410,42.0871,-73.0094,751,1566,42.07779,286.97717
407412,41.5399,-71.074,747,1623,41.555046,288.91937
407197,41.949,-70.8085,763,1626,41.945198,289.18753
406592,39.1528,-77.3115,617,1475,39.160103,282.69562
407505,39.3213,-77.0056,625,1482,39.32926,282.9946
407474,39.37,-79.4032,612,1414,39.367844,280.58
407475,39.3774,-79.4091,612,1414,39.367844,280.58
407556,39.261,-76.9865,623,1483,39.270683,283.0132
406589,43.8904,-70.3416,836,1617,43.894985,289.64398
407209,46.6466,-68.4,949,1635,46.636345,291.59073
407181,44.7679,-68.8227,879,1646,44.763954,291.16388
407192,44.4431,-70.3213,856,1612,44.44767,289.68265
407194,46.7568,-67.8684,958,1647,46.76397,292.14407
407199,44.1316,-69.4272,852,1638,44.138813,290.56955
407200,44.0736,-70.5434,841,1610,44.077934,289.44797
407205,44.4083,-69.5258,861,1633,44.409477,290.49194
407206,44.3063,-69.1096,861,1644,44.320484,290.8856
407210,47.3094,-68.3756,973,1628,47.302784,291.62244
407341,46.5713,-67.9103,951,1648,46.578266,292.09485
407381,44.7575,-69.6357,872,1626,44.747147,290.36414
407476,44.8492,-68.801,882,1646,44.84051,291.19864
407477,44.8467,-68.7129,883,1648,44.849552,291.28223
407500,44.4512,-68.993,867,1646,44.457516,291.02567
407566,44.1062,-70.3735,843,1614,44.09824,289.61273
407544,44.0764,-70.1377,844,1621,44.069103,289.87387
407564,43.8562,-70.4587,834,1615,43.859173,289.55106
406978,44.2724,-85.2126,765,1226,44.264927,274.78506
407213,45.4664,-94.3959,789,980,45.457542,265.58563
400012,38.8634,-94.2974,544,992,38.85816,265.71664
407398,39.3057,-91.5445,564,1070,39.292244,268.45853
407367,35.7506,-80.2906,476,1414,35.766937,279.6984
407368,35.7547,-80.289,476,1414,35.766937,279.6984
407426,40.656,-96.7468,609,920,40.65277,263.24008
407428,40.0862,-97.7072,588,893,40.08859,262.28238
407446,40.8277,-97.0789,615,911,40.816048,262.92123
407453,41.2157,-98.4451,630,873,41.21747,261.56232
407455,41.1243,-97.5787,626,897,41.11324,262.42224
406431,40.7339,-74.0857,695,1550,40.73059,285.9044
406594,40.1307,-74.2196,673,1552,40.142845,285.77744
406595,40.1987,-74.6346,672,1540,40.196983,285.35843
407149,40.6843,-74.1914,693,1548,40.69194,285.81766
407150,40.6851,-74.1913,693,1548,40.69194,285.81766
407151,40.6858,-74.1912,693,1548,40.69194,285.81766
406602,43.2046,-75.2659,776,1496,43.201763,284.72824
406608,43.077,-73.9009,781,1533,43.086952,286.09512
406609,43.0673,-73.9182,780,1533,43.06094,286.0858
406612,42.3896,-79.428,722,1392,42.391266,280.57608
406613,41.3379,-74.4809,714,1534,41.334084,285.5202
406614,41.3329,-74.4843,714,1534,41.334084,285.5202
407015,42.9691,-78.2106,750,1420,42.9773,281.78647
407050,43.0364,-77.1471,758,1448,43.026566,282.85522
407054,43.0337,-77.1468,758,1448,43.026566,282.85522
407061,44.8826,-73.5822,848,1524,44.88804,286.4085
407064,42.6591,-76.9311,746,1457,42.65832,283.08017
407071,42.6731,-73.8639,766,1538,42.662556,286.13293
407075,43.1855,-77.7456,760,1431,43.177902,282.25986
407482,43.1857,-77.7499,760,1431,43.177902,282.25986
407086,43.2814,-77.9636,763,1424,43.296593,282.03085
407187,42.2694,-73.746,753,1545,42.276257,286.25912
407390,44.7352,-74.6467,836,1498,44.75178,285.34338
407401,43.0117,-75.9658,765,1479,43.021927,284.02426
407403,43.0126,-75.9693,765,1479,43.021927,284.02426
407201,43.0145,-77.8818,753,1429,43.005386,282.13315
407554,43.1331,-79.0282,751,1397,43.129585,280.96527
407257,42.4477,-76.6021,740,1467,42.440834,283.38727
407258,42.4487,-76.6076,740,1467,42.440834,283.38727
407265,43.0718,-76.3148,765,1470,43.0776,283.70197
407312,43.5211,-76.1596,782,1470,43.522434,283.8458
407313,43.7964,-76.0841,792,1470,43.783882,283.93134
407391,44.7549,-74.6509,836,1498,44.75178,285.34338
407392,44.7523,-74.6575,836,1498,44.75178,285.34338
407399,42.7567,-73.6462,771,1543,42.758305,286.35666
407400,43.1918,-78.8912,754,1400,43.19249,281.09573
407407,43.3247,-73.6099,792,1538,43.338627,286.37695
407408,42.4415,-79.2918,725,1395,42.45463,280.70477
407413,43.1278,-78.8465,752,1402,43.129005,281.1531
407415,42.8957,-73.9528,774,1534,42.898026,286.06546
407418,42.984,-74.2003,775,1526,42.978233,285.79028
407439,43.0457,-76.0262,766,1477,43.06053,283.96118
407464,42.7759,-73.6545,771,1543,42.758305,286.35666
407468,42.4368,-79.2969,724,1395,42.42824,280.6976
407509,43.8787,-73.4396,813,1538,43.88383,286.5777
407573,43.1511,-77.0775,763,1449,43.151817,282.93158
407301,42.545,-77.4563,739,1444,42.55114,282.5604
407404,43.1936,-77.9854,759,1424,43.191463,281.9998
407565,42.8474,-76.6732,754,1462,42.838123,283.3241
407203,40.2624,-84.0054,622,1280,40.25094,276.00366
407294,39.964,-83.0848,615,1307,39.95434,276.9074
406464,41.5595,-71.3004,745,1617,41.548923,288.69183
407523,41.613,-71.6733,744,1607,41.598183,288.33597
407052,31.6978,-97.3818,276,903,31.68732,262.62048
407473,37.3572,-76.5367,557,1512,37.360363,283.47794
407108,39.2868,-78.6412,614,1436,39.30246,281.34583
406659,36.249,-119.5814,525,245,36.262463,240.41714
407365,35.5769,-119.2224,498,250,35.58702,240.79065
407177,35.6797,-120.6372,512,209,35.686604,239.35948
407189,35.6594,-119.973,506,228,35.655457,240.01926
407484,37.0839,-120.6344,562,222,37.079403,239.36462
407346,36.7015,-119.7491,542,244,36.701157,240.24861
407297,34.9869,-118.9054,474,254,34.983185,241.10281
406600,40.3179,-104.8338,605,692,40.324474,255.16476
407393,40.3388,-104.8777,606,691,40.3492,255.12668
407457,36.867,-101.1952,471,790,36.873787,258.8186
407336,42.1276,-121.9066,752,235,42.122513,238.10622
407444,35.5687,-92.4553,425,1051,35.580708,267.53244
406541,41.3368,-72.9867,725,1574,41.345448,287.00894
406576,41.8901,-73.1126,744,1565,41.902954,286.8757
406983,29.6077,-82.6698,237,1381,29.604021,277.3419
406984,28.166,-81.085,192,1441,28.15377,278.90826
406414,32.199,-84.0747,326,1321,32.202034,275.9177
406954,32.285,-82.3886,337,1373,32.278328,277.60077
406947,41.5162,-87.5717,656,1175,41.519737,272.44412
406948,41.385,-87.7603,650,1170,41.373386,272.2424
406949,38.7289,-90.1357,546,1112,38.72595,269.86768
407070,42.3941,-89.5385,683,1117,42.395004,270.44858
407338,40.9192,-88.6201,631,1148,40.923874,271.39035
407156,40.7685,-90.0084,622,1109,40.77558,269.97757
407269,41.217,-87.8845,644,1167,41.22109,272.11282
407109,40.7131,-86.7826,629,1200,40.721176,273.22464
406939,30.7893,-90.2186,252,1133,30.797003,269.78745
406467,42.2575,-71.4761,769,1605,42.259857,288.51797
406469,41.6104,-70.5963,753,1635,41.617622,289.39526
406470,42.0869,-71.8522,760,1597,42.086697,288.1482
406545,41.764,-70.9656,755,1624,41.754044,289.03577
406550,42.1106,-73.3224,750,1558,42.10808,286.6875
407293,41.6557,-70.5029,755,1637,41.65366,289.4851
407319,42.2212,-71.7335,766,1599,42.227123,288.27808
407320,42.1591,-71.3747,766,1609,42.152214,288.6271
407321,41.7237,-70.8403,755,1628,41.72333,289.17416
407323,42.565,-72.4034,773,1578,42.562653,287.61145
406569,44.1019,-70.7059,841,1606,44.10885,289.30478
406536,44.2358,-69.3739,856,1638,44.24122,290.61456
406539,43.9358,-69.7841,842,1631,43.938633,290.2086
406540,44.9485,-69.8789,877,1618,44.938824,290.13144
406553,43.6141,-70.4154,826,1618,43.630135,289.5716
406579,44.5724,-69.6924,865,1627,44.55995,290.3215
407162,46.8183,-67.9926,959,1643,46.823,292.00845
406452,44.6363,-84.176,783,1251,44.65023,275.80945
406451,43.0453,-85.3888,719,1227,43.036346,274.5963
406979,44.2899,-85.2123,766,1226,44.291527,274.79007
406453,42.2786,-84.8118,693,1247,42.270866,275.19366
406530,45.6424,-95.5272,795,951,45.639465,264.48392
406972,43.565,-92.6715,721,1029,43.57868,267.31766
407230,44.9369,-94.8916,769,968,44.931965,265.10617
407255,45.1363,-94.7605,777,971,45.143925,265.2287
406956,34.303,-89.9892,383,1129,34.30945,269.9951
406403,35.4163,-77.9188,478,1487,35.429317,282.08252
406401,35.3881,-78.5404,473,1469,35.39837,281.46616
406423,35.3896,-77.6018,479,1497,35.39828,282.41254
406927,34.7811,-79.569,444,1443,34.77243,280.4375
406429,40.3022,-74.4978,677,1543,40.3077,285.5047
406501,39.9883,-74.1747,668,1555,39.992035,285.83563
407148,40.6834,-74.1914,693,1548,40.69194,285.81766
406489,43.1715,-77.9512,759,1425,43.185802,282.03583
406493,43.2801,-78.3713,760,1413,43.279335,281.61044
406506,43.3356,-75.1774,782,1497,43.35192,284.81717
406534,42.5563,-75.4954,751,1496,42.548634,284.50983
407241,42.0906,-77.8209,720,1437,42.091915,282.16336
407242,43.1534,-78.7046,754,1406,43.15993,281.31238
407254,42.7132,-74.0205,767,1533,42.72263,285.96512
406444,41.0616,-83.5565,654,1288,41.072,276.45383
407325,45.2673,-123.0137,873,237,45.268394,236.97339
406457,41.6096,-71.6477,745,1607,41.624065,288.34595
406940,37.9051,-79.4038,559,1425,37.907593,280.59518
407237,38.7865,-77.5541,602,1471,38.78837,282.44748
406410,36.8946,-76.7127,539,1510,36.899452,283.2751
406405,45.0488,-91.9755,777,1045,45.054935,268.03488
406406,44.9715,-91.8047,774,1049,44.968163,268.17932
406559,42.7163,-87.9004,699,1161,42.710884,272.10428
407114,45.1233,-89.1758,785,1118,45.121605,270.82047
407115,43.599,-88.2386,731,1148,43.60251,271.7482
407116,44.731,-88.3741,772,1141,44.716324,271.6406
407117,43.3123,-88.0904,721,1153,43.32155,271.89496
407121,42.6773,-88.3393,697,1149,42.69021,271.6598
407118,42.6998,-88.5307,697,1144,42.70344,271.47763
407278,36.3215,-119.351,525,252,36.30708,240.64462
407138,37.2742,-120.6283,569,224,37.27569,239.37128
407141,32.9297,-111.4902,356,464,32.94516,248.52028
407161,36.2514,-115.0817,496,376,36.25413,244.90321
407329,45.2099,-122.6763,868,245,45.1978,237.31795
407330,45.0558,-122.8036,864,241,45.065617,237.21284
406989,46.5285,-120.2393,900,319,46.534565,239.74823
406951,41.4954,-87.5611,655,1175,41.492954,272.44025
406981,30.6544,-84.7226,266,1309,30.6571,275.2778
406952,41.5262,-87.6007,656,1174,41.52264,272.40836
407135,41.7924,-90.034,660,1106,41.802708,269.98096
407235,39.7886,-90.3541,585,1103,39.793877,269.66223
407236,41.215,-87.9178,644,1166,41.223892,272.07718
407173,40.3531,-86.5014,616,1209,40.34456,273.4874
407024,33.2181,-95.4592,334,963,33.224564,264.5501
407226,36.9209,-120.1081,553,236,36.936985,239.89767
407266,35.4663,-119.1565,493,250,35.45603,240.82928
402813,34.4364,-79.0897,435,1460,34.445076,280.92493
400716,34.7237,-118.2938,460,270,34.71394,241.71835
406547,42.618,-72.2302,776,1582,42.61127,287.78183
406554,42.5721,-70.8686,785,1618,42.574265,289.13727
406395,46.9762,-96.4881,845,925,46.986485,263.50977
400460,34.3252,-78.7644,433,1470,34.338398,281.23132
406421,33.729,-79.8248,404,1443,33.71631,280.18713
406422,34.0427,-79.9179,415,1438,34.032326,280.096
406494,42.9026,-78.7154,745,1407,42.917477,281.28125
407574,41.7715,-74.736,728,1523,41.77258,285.26044
400888,35.5324,-77.9692,481,1485,35.51969,282.03876
401185,35.2429,-79.3198,463,1447,35.253265,280.68832
400764,35.5674,-77.0502,489,1511,35.57924,282.93665
400479,36.4793,-78.9147,510,1450,36.478664,281.09637
405127,35.5646,-78.7102,478,1463,35.56319,281.3055
406349,43.9957,-75.6614,802,1479,43.988758,284.34427
400770,34.3244,-78.6917,433,1472,34.327503,281.29514
400931,35.0211,-78.789,458,1464,35.030144,281.20425
400932,34.909,-79.8286,447,1434,34.898277,280.16672
401218,36.5155,-77.6571,519,1486,36.514847,282.34018
401708,41.8015,-70.7032,759,1630,41.81113,289.28473
401184,36.4347,-77.5663,517,1489,36.44484,282.42404
401840,34.4993,-78.6532,440,1472,34.51196,281.34152
403181,41.3388,-74.2881,716,1539,41.352802,285.71185
402018,39.1571,-112.3744,588,473,39.156815,247.60854
403894,44.0068,-93.4942,736,1006,44.010674,266.48947
401176,34.9719,-80.6013,445,1411,34.961025,279.41232
400474,34.989,-80.3843,447,1417,34.984264,279.61823
400747,35.6688,-77.3839,490,1501,35.66442,282.62042
400960,35.2422,-78.3876,468,1475,35.23335,281.62607
401112,36.4329,-77.9704,514,1478,36.42891,282.04245
401174,35.8179,-79.7718,481,1429,35.823048,280.21915
400769,34.7964,-79.5398,445,1444,34.793625,280.476
404819,41.4639,-74.2496,720,1539,41.45716,285.74774
405921,41.2905,-74.5357,712,1533,41.28853,285.4677
406170,43.2638,-78.4007,759,1413,43.25303,281.60284
400945,36.141,-77.2117,508,1502,36.132034,282.7833
401163,35.231,-77.5534,473,1499,35.22886,282.43448
401166,35.2601,-81.5174,451,1381,35.263638,278.47543
402306,32.0798,-97.7653,291,891,32.089146,262.2413
400754,35.6304,-81.1607,466,1389,35.623924,278.8225
407575,42.0667,-76.3423,728,1477,42.065247,283.64273
407447,33.7821,-92.6946,358,1048,33.784046,267.31708
407129,41.6734,-88.6824,659,1143,41.687805,271.30826
407280,36.329,-119.3179,525,253,36.31342,240.67714
406482,36.0256,-90.4871,445,1109,36.01647,269.4989
406975,29.6026,-81.5259,243,1417,29.601892,278.46124
406985,28.2795,-81.069,197,1441,28.284483,278.93503
406945,41.8435,-94.1204,655,993,41.84797,265.893
406977,42.4622,-88.2794,689,1151,42.470646,271.7034
407153,41.76,-89.8641,659,1110,41.767036,270.12198
407137,41.7739,-89.8647,659,1110,41.767036,270.12198
407146,40.4532,-90.6883,609,1091,40.463768,269.30438
406427,39.8192,-86.4511,597,1213,39.822945,273.54742
406525,39.6857,-76.7377,640,1486,39.699795,283.2475
406567,39.7046,-75.9431,645,1508,39.695995,284.0384
406572,39.7023,-78.0828,632,1449,39.705177,281.92038
406485,43.9642,-69.5165,845,1638,43.95952,290.49115
406532,43.7512,-70.5459,829,1614,43.738377,289.4616
406966,45.6349,-68.7115,911,1639,45.637337,291.28415
407147,47.3445,-68.2376,976,1631,47.353794,291.77127
407144,45.5888,-93.1817,795,1012,45.583595,266.81647
407229,43.9805,-95.9549,733,941,43.982773,264.06094
406404,34.3007,-78.7092,432,1472,34.301155,281.28854
406459,40.6795,-74.1633,693,1549,40.685177,285.85208
406446,40.5029,-74.2801,686,1547,40.51596,285.7211
406481,42.0518,-76.3185,728,1478,42.059113,283.67804
407019,42.7809,-74.0653,769,1532,42.781483,285.94815
407256,42.4462,-76.6074,740,1467,42.440834,283.38727
407260,42.3126,-75.6733,741,1493,42.30613,284.31754
406502,40.3882,-84.4001,625,1268,40.37759,275.599
406526,35.142,-89.59,415,1139,35.145405,270.40912
